股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk03992,2019-01-16,0.960000,0.970000,0.960000,0.970000,0.970000,0.000000,60000.000000,57780.000000
hk03992,2019-01-15,0.980000,0.980000,0.950000,0.970000,0.980000,-0.010204,424000.000000,407340.000000
hk03992,2019-01-14,0.990000,0.990000,0.940000,0.980000,0.980000,0.000000,588000.000000,566080.000000
hk03992,2019-01-11,0.920000,1.020000,0.920000,0.980000,0.910000,0.076923,2898000.000000,2846800.000000
hk03992,2019-01-10,0.900000,0.960000,0.890000,0.910000,0.890000,0.022472,1070000.000000,993700.000000
hk03992,2019-01-09,0.920000,0.930000,0.890000,0.890000,0.920000,-0.032609,1182000.000000,1075120.000000
hk03992,2019-01-08,0.940000,0.940000,0.920000,0.920000,0.950000,-0.031579,694000.000000,646320.000000
hk03992,2019-01-07,0.930000,0.950000,0.930000,0.950000,0.950000,0.000000,404000.000000,379820.000000
hk03992,2019-01-04,0.930000,0.990000,0.930000,0.950000,0.940000,0.010638,550000.000000,526920.000000
hk03992,2019-01-03,0.930000,0.940000,0.930000,0.940000,0.930000,0.010753,260000.000000,241840.000000
hk03992,2019-01-02,0.950000,0.970000,0.930000,0.930000,0.950000,-0.021053,558000.000000,522040.000000
hk03992,2018-12-31,0.980000,0.980000,0.930000,0.950000,0.980000,-0.030612,314000.000000,299860.000000
hk03992,2018-12-28,0.920000,1.000000,0.900000,0.980000,0.920000,0.065217,2734000.000000,2546980.000000
hk03992,2018-12-27,0.960000,0.960000,0.900000,0.920000,0.960000,-0.041667,1556000.000000,1430400.000000
hk03992,2018-12-24,0.920000,0.970000,0.920000,0.960000,0.930000,0.032258,690000.000000,658300.000000
hk03992,2018-12-21,0.950000,0.970000,0.910000,0.930000,0.950000,-0.021053,1310000.000000,1222060.000000
hk03992,2018-12-20,0.920000,0.990000,0.900000,0.950000,0.930000,0.021505,1326000.000000,1252360.000000
hk03992,2018-12-19,0.980000,0.980000,0.920000,0.930000,0.980000,-0.051020,2270000.000000,2140860.000000
hk03992,2018-12-18,1.040000,1.070000,0.960000,0.980000,1.040000,-0.057692,5176000.000000,5216340.000000
hk03992,2018-12-17,1.010000,1.080000,0.950000,1.040000,1.010000,0.029703,12704000.000000,13031760.000000
hk03992,2018-12-14,0.860000,1.060000,0.860000,1.010000,0.870000,0.160920,22502000.000000,21743740.000000
hk03992,2018-12-13,0.810000,0.880000,0.790000,0.870000,0.800000,0.087500,11198000.000000,9371020.000000
hk03992,2018-12-12,0.810000,0.860000,0.780000,0.800000,0.840000,-0.047619,20074000.000000,16362380.000000
hk03992,2018-12-11,0.770000,0.910000,0.770000,0.840000,1.000000,-0.160000,81276000.000000,67760080.000000
