¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk01979,2019-01-16,0.590000,0.610000,0.590000,0.610000,0.590000,0.033898,104000.000000,61440.000000
hk01979,2019-01-15,0.570000,0.630000,0.560000,0.590000,0.590000,0.000000,84000.000000,48840.000000
hk01979,2019-01-14,0.560000,0.590000,0.560000,0.590000,0.590000,0.000000,36000.000000,20400.000000
hk01979,2019-01-11,0.590000,0.600000,0.590000,0.590000,0.580000,0.017241,16000.000000,9480.000000
hk01979,2019-01-10,0.560000,0.580000,0.550000,0.580000,0.590000,-0.016949,116000.000000,64320.000000
hk01979,2019-01-09,0.570000,0.600000,0.570000,0.590000,0.600000,-0.016667,36000.000000,20920.000000
hk01979,2019-01-08,0.570000,0.600000,0.570000,0.600000,0.570000,0.052632,448000.000000,258240.000000
hk01979,2019-01-07,0.610000,0.610000,0.560000,0.570000,0.600000,-0.050000,2264000.000000,1317760.000000
hk01979,2019-01-04,0.610000,0.620000,0.600000,0.600000,0.610000,-0.016393,136000.000000,82680.000000
hk01979,2019-01-03,0.610000,0.610000,0.610000,0.610000,0.620000,-0.016129,40000.000000,24400.000000
hk01979,2019-01-02,0.620000,0.620000,0.620000,0.620000,0.620000,0.000000,40000.000000,24800.000000
hk01979,2018-12-31,0.000000,0.000000,0.000000,0.620000,0.620000,0.000000,0.000000,0.000000
hk01979,2018-12-28,0.660000,0.660000,0.620000,0.620000,0.620000,0.000000,56000.000000,36800.000000
hk01979,2018-12-27,0.620000,0.630000,0.610000,0.620000,0.640000,-0.031250,6720000.000000,4166120.000000
hk01979,2018-12-24,0.640000,0.640000,0.640000,0.640000,0.610000,0.049180,100000.000000,64000.000000
hk01979,2018-12-21,0.650000,0.650000,0.610000,0.610000,0.650000,-0.061538,3936000.000000,2436920.000000
hk01979,2018-12-20,0.650000,0.650000,0.650000,0.650000,0.650000,0.000000,40000.000000,26000.000000
hk01979,2018-12-19,0.640000,0.640000,0.640000,0.650000,0.640000,0.015625,20000.000000,12800.000000
hk01979,2018-12-18,0.650000,0.650000,0.640000,0.640000,0.650000,-0.015385,272000.000000,174680.000000
hk01979,2018-12-17,0.650000,0.680000,0.640000,0.650000,0.640000,0.015625,248000.000000,161040.000000
hk01979,2018-12-14,0.640000,0.640000,0.640000,0.640000,0.630000,0.015873,420000.000000,268800.000000
hk01979,2018-12-13,0.610000,0.670000,0.610000,0.630000,0.660000,-0.045455,810461.000000,528350.000000
hk01979,2018-12-12,0.680000,0.680000,0.650000,0.660000,0.670000,-0.014925,4108000.000000,2770440.000000
hk01979,2018-12-11,0.670000,0.680000,0.670000,0.670000,0.680000,-0.014706,68000.000000,45960.000000
hk01979,2018-12-10,0.700000,0.700000,0.680000,0.680000,0.690000,-0.014493,164000.000000,111680.000000
hk01979,2018-12-07,0.700000,0.700000,0.690000,0.690000,0.700000,-0.014286,8000.000000,5560.000000
hk01979,2018-12-06,0.690000,0.700000,0.680000,0.700000,0.720000,-0.027778,472000.000000,323080.000000
hk01979,2018-12-05,0.750000,0.750000,0.720000,0.720000,0.740000,-0.027027,432000.000000,315720.000000
hk01979,2018-12-04,0.740000,0.740000,0.730000,0.740000,0.730000,0.013699,412000.000000,303840.000000
hk01979,2018-12-03,0.690000,0.810000,0.680000,0.730000,0.680000,0.073529,1555000.000000,1135580.000000
hk01979,2018-11-30,0.600000,0.730000,0.600000,0.680000,0.590000,0.152542,2128000.000000,1397920.000000
