股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02953,2017-05-04,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-05-02,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-28,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-27,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-26,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-25,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-24,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-21,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-20,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-19,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-18,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-13,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-12,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-11,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2017-04-10,0.000000,0.000000,0.000000,1.290000,1.290000,0.000000,0.000000,0.000000
hk02953,2016-04-18,1.050000,1.050000,1.050000,1.050000,1.050000,0.000000,15000.000000,15750.000000
hk02953,2016-04-14,0.980000,1.060000,0.980000,1.060000,0.980000,0.081633,96000.000000,96465.000000
hk02953,2016-04-13,0.930000,1.150000,0.930000,0.980000,0.960000,0.020833,474200.000000,477867.000000
hk02953,2016-04-12,1.140000,1.150000,0.960000,0.960000,1.000000,-0.040000,34500.000000,37485.000000
hk02953,2016-04-11,1.040000,1.060000,1.040000,1.000000,0.990000,0.010101,51000.000000,53610.000000
hk02953,2016-04-07,0.920000,0.990000,0.900000,0.990000,1.010000,-0.019802,24000.000000,21840.000000
hk02953,2016-04-06,0.990000,1.040000,0.920000,1.010000,1.010000,0.000000,183000.000000,180704.984000
hk02953,2016-04-05,1.050000,1.080000,1.000000,1.010000,1.110000,-0.090090,582844.000000,597102.438000
hk02953,2016-04-01,1.220000,1.220000,1.080000,1.110000,1.150000,-0.034783,799500.000000,899219.938000
hk02953,2016-03-31,0.980000,1.160000,0.980000,1.150000,0.990000,0.161616,2604344.000000,2873373.750000
hk02953,2016-03-30,0.980000,0.990000,0.970000,0.990000,1.000000,-0.010000,105016.000000,102654.703000
hk02953,2016-03-29,1.050000,1.050000,1.000000,1.000000,1.020000,-0.019608,500600.000000,504016.000000
hk02953,2016-03-24,0.950000,1.060000,0.920000,1.020000,0.950000,0.073684,2320579.000000,2328842.500000
hk02953,2016-03-23,0.880000,1.030000,0.870000,0.950000,0.910000,0.043956,1218000.000000,1187576.125000
hk02953,2016-03-22,0.900000,0.990000,0.880000,0.910000,0.900000,0.011111,980100.000000,926629.000000
hk02953,2016-03-21,0.900000,1.040000,0.890000,0.900000,0.920000,-0.021739,2686112.000000,2629147.500000
hk02953,2016-03-18,0.860000,1.070000,0.840000,0.920000,0.860000,0.069767,3481900.000000,3338733.000000
hk02953,2015-09-14,0.295000,0.305000,0.295000,0.305000,0.295000,0.033898,4775000.000000,1428875.000000
hk02953,2015-09-11,0.285000,0.300000,0.285000,0.295000,0.290000,0.017241,2775000.000000,819000.000000
hk02953,2015-09-10,0.270000,0.290000,0.270000,0.290000,0.270000,0.074074,4825000.000000,1381875.000000
hk02953,2015-09-09,0.260000,0.270000,0.260000,0.270000,0.260000,0.038462,2550000.000000,674500.000000
hk02953,2015-09-08,0.255000,0.260000,0.250000,0.260000,0.260000,0.000000,500000.000000,126625.000000
hk02953,2015-09-07,0.249000,0.260000,0.249000,0.260000,0.249000,0.044177,1425000.000000,355450.000000
hk02953,2015-09-04,0.250000,0.250000,0.249000,0.249000,0.250000,-0.004000,2075000.000000,517725.000000
hk02953,2015-09-02,0.250000,0.250000,0.246000,0.250000,0.255000,-0.019608,5650000.000000,1402950.000000
hk02953,2015-09-01,0.260000,0.260000,0.255000,0.255000,0.270000,-0.055556,2750000.000000,714250.000000
hk02953,2015-08-31,0.265000,0.275000,0.250000,0.270000,0.270000,0.000000,4825000.000000,1254250.000000
hk02953,2015-08-28,0.265000,0.275000,0.260000,0.270000,0.255000,0.058824,4850000.000000,1295750.000000
hk02953,2015-08-27,0.245000,0.255000,0.242000,0.255000,0.232000,0.099138,10000000.000000,2493925.000000
hk02953,2015-08-26,0.234000,0.236000,0.225000,0.232000,0.234000,-0.008547,7335000.000000,1709425.000000
hk02953,2015-08-25,0.240000,0.240000,0.216000,0.234000,0.242000,-0.033058,30175025.000000,6989080.250000
hk02953,2015-08-24,0.260000,0.260000,0.220000,0.242000,0.275000,-0.120000,59300000.000000,13726850.000000
hk02953,2015-08-21,0.270000,0.275000,0.245000,0.275000,0.270000,0.018519,103000150.000000,26323736.000000
hk02953,2015-08-20,0.275000,0.280000,0.270000,0.270000,0.275000,-0.018182,48175000.000000,13172125.000000
hk02953,2015-08-19,0.280000,0.280000,0.270000,0.275000,0.280000,-0.017857,75250000.000000,20811625.000000
hk02953,2015-08-18,0.280000,0.285000,0.275000,0.280000,0.280000,0.000000,51025000.000000,14202250.000000
hk02953,2015-08-17,0.270000,0.280000,0.265000,0.280000,0.275000,0.018182,70200000.000000,19222250.000000
hk02953,2015-08-14,0.270000,0.275000,0.265000,0.275000,0.270000,0.018519,75400000.000000,20379625.000000
hk02953,2015-08-13,0.270000,0.275000,0.255000,0.270000,0.270000,0.000000,123279200.000000,32789779.000000
hk02953,2015-08-12,0.290000,0.290000,0.265000,0.270000,0.256000,0.054688,377875125.000000,104524032.175000
hk02953,2012-12-11,0.250000,0.250000,0.240000,0.240000,0.250000,-0.040000,12400.000000,3100.000000
hk02953,2012-12-10,0.226000,0.250000,0.225000,0.250000,0.248000,0.008065,76800.000000,17749.000000
hk02953,2012-12-07,0.230000,0.250000,0.230000,0.248000,0.215000,0.153488,158400.000000,38480.000000
hk02953,2012-12-06,0.210000,0.215000,0.210000,0.215000,0.210000,0.023810,238800.000000,50403.000000
hk02953,2012-12-05,0.191000,0.210000,0.191000,0.210000,0.199000,0.055276,36000.000000,7156.000000
hk02953,2012-12-04,0.196000,0.225000,0.195000,0.199000,0.198000,0.005051,968400.000000,202771.000000
hk02953,2012-12-03,0.215000,0.215000,0.192000,0.198000,0.209000,-0.052632,451200.000000,88871.000000
hk02953,2012-11-30,0.200000,0.225000,0.181000,0.209000,0.200000,0.045000,4074000.000000,844705.000000
hk02953,2012-11-21,0.205000,0.206000,0.182000,0.200000,0.205000,-0.024390,1552000.000000,301694.000000
hk02953,2012-11-20,0.201000,0.220000,0.200000,0.205000,,,8884000.000000,1898268.000000
