¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00607,2019-01-16,1.320000,1.650000,1.320000,1.460000,1.320000,0.106061,139199416.000000,195304483.000000
hk00607,2019-01-15,1.300000,1.320000,1.240000,1.320000,1.300000,0.015385,63637502.000000,82031753.000000
hk00607,2019-01-14,1.280000,1.370000,1.260000,1.300000,1.330000,-0.022556,21047117.000000,27253743.000000
hk00607,2019-01-11,1.330000,1.340000,1.250000,1.330000,1.310000,0.015267,36907568.000000,48454384.000000
hk00607,2019-01-10,1.360000,1.390000,1.250000,1.310000,1.360000,-0.036765,47578080.000000,62425133.000000
hk00607,2019-01-09,1.390000,1.450000,1.330000,1.360000,1.400000,-0.028571,28991063.000000,40065201.000000
hk00607,2019-01-08,1.420000,1.440000,1.380000,1.400000,1.420000,-0.014085,38315115.000000,53900478.000000
hk00607,2019-01-07,1.430000,1.510000,1.390000,1.420000,1.430000,-0.006993,35537447.000000,50603473.000000
hk00607,2019-01-04,1.400000,1.500000,1.360000,1.430000,1.400000,0.021429,36029940.000000,51322014.000000
hk00607,2019-01-03,1.660000,1.670000,1.330000,1.400000,1.640000,-0.146341,61677500.000000,90386725.000000
hk00607,2019-01-02,1.900000,1.940000,1.620000,1.640000,1.800000,-0.088889,68584974.000000,118718607.000000
hk00607,2018-12-31,2.050000,2.240000,1.740000,1.800000,1.700000,0.058824,88264252.000000,177060974.000000
hk00607,2018-12-28,0.000000,0.000000,0.000000,1.700000,1.700000,0.000000,0.000000,0.000000
hk00607,2018-12-27,1.700000,1.700000,1.700000,1.700000,2.070000,-0.178744,777500.000000,1321750.000000
hk00607,2018-12-24,2.000000,2.140000,1.950000,2.070000,2.010000,0.029851,29322440.000000,60667178.000000
hk00607,2018-12-21,2.140000,2.140000,1.980000,2.010000,2.150000,-0.065116,37520521.000000,75928775.000000
hk00607,2018-12-20,2.250000,2.250000,2.100000,2.150000,2.230000,-0.035874,40280000.000000,87182125.000000
hk00607,2018-12-19,2.280000,2.300000,2.210000,2.230000,2.270000,-0.017621,26291695.000000,59253845.000000
hk00607,2018-12-18,2.420000,2.430000,2.220000,2.270000,2.420000,-0.061983,40125955.000000,91769094.000000
hk00607,2018-12-17,2.560000,2.600000,2.420000,2.420000,2.560000,-0.054688,40937233.000000,101735023.000000
hk00607,2018-12-14,2.520000,2.580000,2.430000,2.560000,2.520000,0.015873,52219423.000000,132453302.000000
hk00607,2018-12-13,2.310000,2.520000,2.160000,2.520000,2.300000,0.095652,106260872.000000,251428375.000000
hk00607,2018-12-12,2.540000,2.570000,2.070000,2.300000,2.540000,-0.094488,131420288.000000,298728701.000000
hk00607,2018-12-11,2.690000,2.690000,2.490000,2.540000,2.660000,-0.045113,42339444.000000,107676457.000000
hk00607,2018-12-10,2.760000,2.790000,2.590000,2.660000,2.760000,-0.036232,33167500.000000,88668175.000000
hk00607,2018-12-07,2.800000,2.820000,2.730000,2.760000,2.800000,-0.014286,25020065.000000,68968975.000000
hk00607,2018-12-06,2.900000,2.900000,2.730000,2.800000,2.880000,-0.027778,32089528.000000,89198677.000000
hk00607,2018-12-05,2.980000,2.980000,2.860000,2.880000,2.980000,-0.033557,24842500.000000,71659800.000000
