¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00707,2019-01-16,0.265000,0.270000,0.260000,0.265000,0.270000,-0.018519,9808000.000000,2586340.000000
hk00707,2019-01-15,0.280000,0.280000,0.265000,0.270000,0.275000,-0.018182,4246000.000000,1149480.000000
hk00707,2019-01-14,0.250000,0.280000,0.245000,0.275000,0.260000,0.057692,30844000.000000,8136846.000000
hk00707,2019-01-11,0.270000,0.270000,0.250000,0.260000,0.265000,-0.018868,4164000.000000,1071400.000000
hk00707,2019-01-10,0.265000,0.270000,0.260000,0.265000,0.270000,-0.018519,2044000.000000,542730.000000
hk00707,2019-01-09,0.270000,0.275000,0.260000,0.270000,0.275000,-0.018182,9158000.000000,2407660.000000
hk00707,2019-01-08,0.265000,0.275000,0.255000,0.275000,0.275000,0.000000,6270000.000000,1670950.000000
hk00707,2019-01-07,0.275000,0.275000,0.265000,0.275000,0.275000,0.000000,4706000.000000,1271820.000000
hk00707,2019-01-04,0.275000,0.280000,0.260000,0.275000,0.275000,0.000000,13666000.000000,3707360.000000
hk00707,2019-01-03,0.265000,0.275000,0.265000,0.275000,0.270000,0.018519,5266030.000000,1432449.000000
hk00707,2019-01-02,0.275000,0.280000,0.270000,0.270000,0.275000,-0.018182,14402000.000000,3957470.000000
hk00707,2018-12-31,0.270000,0.280000,0.270000,0.275000,0.275000,0.000000,12694000.000000,3483670.000000
hk00707,2018-12-28,0.280000,0.285000,0.270000,0.275000,0.280000,-0.017857,3244000.000000,893370.000000
hk00707,2018-12-27,0.285000,0.290000,0.280000,0.280000,0.290000,-0.034483,10776000.000000,3054220.000000
hk00707,2018-12-24,0.285000,0.290000,0.280000,0.290000,0.290000,0.000000,7990000.000000,2277040.000000
hk00707,2018-12-21,0.285000,0.290000,0.280000,0.290000,0.295000,-0.016949,8926000.000000,2548970.000000
hk00707,2018-12-20,0.290000,0.295000,0.285000,0.295000,0.290000,0.017241,17960000.000000,5194060.000000
hk00707,2018-12-19,0.285000,0.295000,0.285000,0.290000,0.295000,-0.016949,8030000.000000,2321290.000000
hk00707,2018-12-18,0.285000,0.295000,0.285000,0.295000,0.295000,0.000000,19036000.000000,5520960.000000
hk00707,2018-12-17,0.285000,0.300000,0.285000,0.295000,0.290000,0.017241,16216000.000000,4724810.000000
hk00707,2018-12-14,0.285000,0.300000,0.280000,0.290000,0.290000,0.000000,28266000.000000,8090730.000000
hk00707,2018-12-13,0.280000,0.290000,0.280000,0.290000,0.290000,0.000000,20030000.000000,5677950.000000
hk00707,2018-12-12,0.290000,0.290000,0.280000,0.290000,0.280000,0.035714,14810000.000000,4220670.000000
hk00707,2018-12-11,0.285000,0.290000,0.280000,0.280000,0.295000,-0.050847,20524000.000000,5848950.000000
