股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk01715,2019-01-16,0.290000,0.290000,0.285000,0.285000,0.290000,-0.017241,170000.000000,48700.000000
hk01715,2019-01-15,0.270000,0.300000,0.270000,0.290000,0.270000,0.074074,16795000.000000,4670275.000000
hk01715,2019-01-14,0.285000,0.285000,0.265000,0.270000,0.290000,-0.068966,2980000.000000,811750.000000
hk01715,2019-01-11,0.285000,0.300000,0.285000,0.290000,0.295000,-0.016949,1250000.000000,367000.000000
hk01715,2019-01-10,0.305000,0.310000,0.295000,0.295000,0.305000,-0.032787,500000.000000,151250.000000
hk01715,2019-01-09,0.310000,0.310000,0.300000,0.305000,0.300000,0.016667,460000.000000,139900.000000
hk01715,2019-01-08,0.325000,0.325000,0.300000,0.300000,0.305000,-0.016393,2750000.000000,844600.000000
hk01715,2019-01-07,0.320000,0.320000,0.300000,0.305000,0.300000,0.016667,8260000.000000,2527350.000000
hk01715,2019-01-04,0.290000,0.310000,0.290000,0.300000,0.280000,0.071429,2050000.000000,617800.000000
hk01715,2019-01-03,0.285000,0.295000,0.280000,0.280000,0.280000,0.000000,8650000.000000,2428650.000000
hk01715,2019-01-02,0.270000,0.295000,0.265000,0.280000,0.275000,0.018182,15320000.000000,4446050.000000
hk01715,2018-12-31,0.270000,0.280000,0.270000,0.275000,0.275000,0.000000,1200000.000000,330000.000000
hk01715,2018-12-28,0.000000,0.000000,0.000000,0.275000,0.275000,0.000000,0.000000,0.000000
hk01715,2018-12-27,0.275000,0.275000,0.260000,0.275000,0.275000,0.000000,2380000.000000,644000.000000
hk01715,2018-12-24,0.275000,0.275000,0.275000,0.275000,0.275000,0.000000,90000.000000,24750.000000
hk01715,2018-12-21,0.275000,0.280000,0.275000,0.275000,0.280000,-0.017857,490000.000000,134900.000000
hk01715,2018-12-20,0.290000,0.290000,0.275000,0.280000,0.280000,0.000000,2520000.000000,705600.000000
hk01715,2018-12-19,0.280000,0.280000,0.280000,0.280000,0.280000,0.000000,120000.000000,33600.000000
hk01715,2018-12-18,0.285000,0.290000,0.280000,0.280000,0.290000,-0.034483,650000.000000,182900.000000
hk01715,2018-12-17,0.280000,0.290000,0.280000,0.290000,0.280000,0.035714,3930000.000000,1126850.000000
hk01715,2018-12-14,0.285000,0.285000,0.275000,0.280000,0.285000,-0.017544,600000.000000,167850.000000
hk01715,2018-12-13,0.285000,0.285000,0.280000,0.285000,0.285000,0.000000,7810000.000000,2222900.000000
hk01715,2018-12-12,0.285000,0.285000,0.280000,0.285000,0.290000,-0.017241,710000.000000,201350.000000
hk01715,2018-12-11,0.285000,0.290000,0.285000,0.290000,0.290000,0.000000,800000.000000,228050.000000
hk01715,2018-12-10,0.290000,0.290000,0.290000,0.290000,0.290000,0.000000,350000.000000,101500.000000
hk01715,2018-12-07,0.290000,0.290000,0.290000,0.290000,0.290000,0.000000,3110000.000000,901950.000000
hk01715,2018-12-06,0.295000,0.295000,0.285000,0.290000,0.295000,-0.016949,1010000.000000,292600.000000
hk01715,2018-12-05,0.295000,0.300000,0.285000,0.295000,0.300000,-0.016667,2080000.000000,605800.000000
hk01715,2018-12-04,0.315000,0.315000,0.295000,0.300000,0.315000,-0.047619,2450000.000000,745750.000000
hk01715,2018-12-03,0.330000,0.330000,0.310000,0.315000,0.335000,-0.059701,1970000.000000,625250.000000
hk01715,2018-11-30,0.330000,0.335000,0.320000,0.335000,0.330000,0.015152,5600000.000000,1837850.000000
hk01715,2018-11-29,0.345000,0.345000,0.325000,0.330000,0.350000,-0.057143,5130000.000000,1694950.000000
hk01715,2018-11-28,0.360000,0.375000,0.340000,0.350000,0.360000,-0.027778,6020000.000000,2129500.000000
hk01715,2018-11-27,0.325000,0.360000,0.325000,0.360000,0.325000,0.107692,5250000.000000,1811050.000000
hk01715,2018-11-26,0.340000,0.340000,0.325000,0.325000,0.340000,-0.044118,290000.000000,94850.000000
hk01715,2018-11-23,0.330000,0.350000,0.320000,0.340000,0.320000,0.062500,7000000.000000,2287400.000000
hk01715,2018-11-22,0.310000,0.320000,0.310000,0.320000,0.320000,0.000000,560000.000000,176700.000000
hk01715,2018-11-21,0.330000,0.330000,0.305000,0.320000,0.320000,0.000000,7000000.000000,2204150.000000
hk01715,2018-11-20,0.320000,0.320000,0.320000,0.320000,0.330000,-0.030303,30000.000000,9600.000000
hk01715,2018-11-19,0.335000,0.335000,0.320000,0.330000,0.340000,-0.029412,590000.000000,192000.000000
hk01715,2018-11-16,0.330000,0.340000,0.325000,0.340000,0.335000,0.014925,1590000.000000,520700.000000
hk01715,2018-11-15,0.360000,0.385000,0.325000,0.335000,0.360000,-0.069444,9070000.000000,3154500.000000
hk01715,2018-11-14,0.300000,0.360000,0.295000,0.360000,0.300000,0.200000,22040000.000000,7003250.000000
hk01715,2018-11-13,0.290000,0.305000,0.290000,0.300000,0.290000,0.034483,1390000.000000,414400.000000
hk01715,2018-11-12,0.285000,0.290000,0.285000,0.290000,0.290000,0.000000,670000.000000,193450.000000
hk01715,2018-11-09,0.290000,0.295000,0.285000,0.290000,0.295000,-0.016949,190000.000000,55000.000000
hk01715,2018-11-08,0.295000,0.305000,0.290000,0.295000,0.295000,0.000000,3000000.000000,889800.000000
hk01715,2018-11-07,0.280000,0.325000,0.280000,0.295000,0.280000,0.053571,13630000.000000,3931800.000000
hk01715,2018-11-06,0.285000,0.285000,0.275000,0.280000,0.285000,-0.017544,750000.000000,210550.000000
hk01715,2018-11-05,0.285000,0.305000,0.285000,0.285000,0.285000,0.000000,1900000.000000,555200.000000
hk01715,2018-11-02,0.285000,0.285000,0.280000,0.285000,0.285000,0.000000,570000.000000,162200.000000
hk01715,2018-11-01,0.270000,0.290000,0.270000,0.285000,0.275000,0.036364,2080000.000000,581050.000000
hk01715,2018-10-31,0.270000,0.275000,0.270000,0.275000,0.270000,0.018519,180000.000000,48650.000000
hk01715,2018-10-30,0.270000,0.275000,0.270000,0.270000,0.280000,-0.035714,410000.000000,111100.000000
hk01715,2018-10-29,0.275000,0.280000,0.275000,0.280000,0.285000,-0.017544,50000.000000,13800.000000
hk01715,2018-10-26,0.275000,0.285000,0.275000,0.285000,0.280000,0.017857,1210000.000000,340500.000000
