¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00306,2019-01-16,4.310000,4.360000,4.310000,4.360000,4.380000,-0.004566,6000.000000,26060.000000
hk00306,2019-01-15,4.260000,4.400000,4.260000,4.380000,4.260000,0.028169,52000.000000,225780.000000
hk00306,2019-01-14,4.260000,4.340000,4.220000,4.260000,4.260000,0.000000,40000.000000,170280.000000
hk00306,2019-01-11,4.330000,4.340000,4.200000,4.260000,4.280000,-0.004673,74000.000000,316080.000000
hk00306,2019-01-10,4.300000,4.300000,4.280000,4.280000,4.320000,-0.009259,14000.000000,60160.000000
hk00306,2019-01-09,4.330000,4.330000,4.160000,4.320000,4.310000,0.002320,72000.000000,306160.000000
hk00306,2019-01-08,4.260000,4.310000,4.260000,4.310000,4.310000,0.000000,62000.000000,266220.000000
hk00306,2019-01-07,4.310000,4.310000,4.250000,4.310000,4.310000,0.000000,24000.000000,102840.000000
hk00306,2019-01-04,4.310000,4.310000,4.220000,4.310000,4.280000,0.007009,34000.000000,145480.000000
hk00306,2019-01-03,4.350000,4.350000,4.180000,4.280000,4.400000,-0.027273,218000.000000,929600.000000
hk00306,2019-01-02,4.400000,4.400000,4.400000,4.400000,4.410000,-0.002268,26000.000000,114400.000000
hk00306,2018-12-31,4.410000,4.410000,4.400000,4.410000,4.430000,-0.004515,60000.000000,264500.000000
hk00306,2018-12-28,0.000000,0.000000,0.000000,4.430000,4.430000,0.000000,0.000000,0.000000
hk00306,2018-12-27,4.430000,4.480000,4.400000,4.430000,4.450000,-0.004494,60000.000000,266500.000000
hk00306,2018-12-24,4.450000,4.450000,4.450000,4.450000,4.490000,-0.008909,4000.000000,17800.000000
hk00306,2018-12-21,4.540000,4.540000,4.490000,4.490000,4.480000,0.002232,20000.000000,90340.000000
hk00306,2018-12-20,4.460000,4.550000,4.460000,4.480000,4.500000,-0.004444,78000.000000,349280.000000
hk00306,2018-12-19,4.550000,4.590000,4.500000,4.500000,4.560000,-0.013158,14000.000000,63300.000000
hk00306,2018-12-18,4.510000,4.560000,4.400000,4.560000,4.580000,-0.004367,88000.000000,395740.000000
hk00306,2018-12-17,4.620000,4.690000,4.570000,4.580000,4.610000,-0.006508,30000.000000,137800.000000
hk00306,2018-12-14,4.660000,4.660000,4.590000,4.610000,4.680000,-0.014957,84000.000000,389280.000000
hk00306,2018-12-13,4.640000,4.680000,4.620000,4.680000,4.650000,0.006452,30000.000000,139720.000000
hk00306,2018-12-12,4.600000,4.650000,4.440000,4.650000,4.750000,-0.021053,170000.000000,779340.000000
hk00306,2018-12-11,4.750000,4.750000,4.730000,4.750000,4.730000,0.004228,36000.000000,170960.000000
hk00306,2018-12-10,4.820000,4.880000,4.780000,4.810000,4.860000,-0.010288,60000.000000,288460.000000
hk00306,2018-12-07,4.760000,4.870000,4.740000,4.860000,4.800000,0.012500,86000.000000,414740.000000
hk00306,2018-12-06,4.820000,4.850000,4.760000,4.800000,4.900000,-0.020408,82000.000000,394400.000000
hk00306,2018-12-05,4.760000,5.070000,4.760000,4.900000,4.760000,0.029412,122000.000000,597680.000000
hk00306,2018-12-04,4.700000,4.800000,4.700000,4.760000,4.720000,0.008475,348000.000000,1656080.000000
hk00306,2018-12-03,4.890000,4.890000,4.610000,4.720000,4.940000,-0.044534,778000.000000,3670620.000000
hk00306,2018-11-30,4.950000,5.000000,4.890000,4.940000,5.080000,-0.027559,494000.000000,2439560.000000
hk00306,2018-11-29,5.080000,5.110000,5.070000,5.080000,5.070000,0.001972,283000.000000,1437930.000000
hk00306,2018-11-28,5.120000,5.120000,5.070000,5.070000,5.160000,-0.017442,241000.000000,1226700.000000
hk00306,2018-11-27,5.100000,5.160000,5.050000,5.160000,5.130000,0.005848,392000.000000,1988880.000000
hk00306,2018-11-26,5.210000,5.260000,5.080000,5.130000,5.180000,-0.009653,124000.000000,642740.000000
hk00306,2018-11-23,5.180000,5.290000,5.130000,5.180000,5.180000,0.000000,184000.000000,956640.000000
hk00306,2018-11-22,5.200000,5.290000,5.140000,5.180000,5.190000,-0.001927,172000.000000,899480.000000
hk00306,2018-11-21,4.940000,5.200000,4.940000,5.190000,4.990000,0.040080,388000.000000,1967560.000000
hk00306,2018-11-20,4.970000,5.050000,4.950000,4.990000,4.950000,0.008081,252000.000000,1257060.000000
hk00306,2018-11-19,4.950000,5.000000,4.810000,4.950000,5.210000,-0.049904,792000.000000,3914760.000000
hk00306,2018-11-16,5.250000,5.300000,5.200000,5.210000,5.190000,0.003854,752000.000000,3944500.000000
hk00306,2018-11-15,5.280000,5.400000,5.040000,5.190000,5.350000,-0.029907,455918.000000,2369821.000000
hk00306,2018-11-14,5.570000,5.650000,5.280000,5.350000,5.500000,-0.027273,912000.000000,4965000.000000
hk00306,2018-11-13,5.050000,5.850000,5.030000,5.500000,5.130000,0.072125,2595000.000000,14405700.000000
hk00306,2018-11-12,4.780000,5.150000,4.770000,5.130000,4.750000,0.080000,1770000.000000,8865580.000000
hk00306,2018-11-09,4.740000,4.800000,4.670000,4.750000,4.730000,0.004228,234000.000000,1108560.000000
hk00306,2018-11-08,4.850000,4.850000,4.650000,4.730000,4.800000,-0.014583,230000.000000,1084840.000000
hk00306,2018-11-07,4.630000,4.820000,4.630000,4.800000,4.580000,0.048035,886000.000000,4193800.000000
hk00306,2018-11-06,4.450000,4.610000,4.450000,4.580000,4.420000,0.036199,474000.000000,2162500.000000
