¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk01265,2019-01-16,0.770000,0.780000,0.760000,0.770000,0.760000,0.013158,340000.000000,260000.000000
hk01265,2019-01-15,0.770000,0.780000,0.760000,0.760000,0.760000,0.000000,500000.000000,385000.000000
hk01265,2019-01-14,0.000000,0.000000,0.000000,0.760000,0.760000,0.000000,0.000000,0.000000
hk01265,2019-01-11,0.770000,0.780000,0.760000,0.760000,0.770000,-0.012987,460000.000000,352800.000000
hk01265,2019-01-10,0.760000,0.780000,0.760000,0.770000,0.760000,0.013158,550000.000000,425900.000000
hk01265,2019-01-09,0.780000,0.780000,0.760000,0.760000,0.770000,-0.012987,540000.000000,417200.000000
hk01265,2019-01-08,0.770000,0.770000,0.760000,0.770000,0.760000,0.013158,260000.000000,199700.000000
hk01265,2019-01-07,0.760000,0.770000,0.760000,0.760000,0.770000,-0.012987,170000.000000,130300.000000
hk01265,2019-01-04,0.760000,0.770000,0.760000,0.770000,0.770000,0.000000,490000.000000,374200.000000
hk01265,2019-01-03,0.770000,0.780000,0.770000,0.770000,0.780000,-0.012821,550000.000000,424300.000000
hk01265,2019-01-02,0.770000,0.780000,0.770000,0.780000,0.780000,0.000000,630000.000000,489100.000000
hk01265,2018-12-31,0.760000,0.780000,0.760000,0.780000,0.780000,0.000000,280000.000000,217500.000000
hk01265,2018-12-28,0.770000,0.780000,0.770000,0.780000,0.770000,0.012987,620000.000000,479600.000000
hk01265,2018-12-27,0.760000,0.780000,0.760000,0.770000,0.760000,0.013158,1340000.000000,1038100.000000
hk01265,2018-12-24,0.750000,0.760000,0.750000,0.760000,0.750000,0.013333,690000.000000,523400.000000
hk01265,2018-12-21,0.740000,0.760000,0.740000,0.750000,0.740000,0.013514,930000.000000,697000.000000
hk01265,2018-12-20,0.750000,0.760000,0.740000,0.740000,0.750000,-0.013333,1210000.000000,903000.000000
hk01265,2018-12-19,0.760000,0.760000,0.750000,0.750000,0.760000,-0.013158,740000.000000,555500.000000
hk01265,2018-12-18,0.760000,0.770000,0.750000,0.760000,0.760000,0.000000,730000.000000,554700.000000
hk01265,2018-12-17,0.760000,0.760000,0.750000,0.760000,0.750000,0.013333,940000.000000,705700.000000
hk01265,2018-12-14,0.740000,0.760000,0.740000,0.750000,0.750000,0.000000,820000.000000,614800.000000
hk01265,2018-12-13,0.760000,0.760000,0.750000,0.750000,0.760000,-0.013158,560000.000000,423300.000000
hk01265,2018-12-12,0.760000,0.770000,0.760000,0.760000,0.750000,0.013333,420000.000000,320000.000000
hk01265,2018-12-11,0.760000,0.800000,0.750000,0.750000,0.760000,-0.013158,2420000.000000,1883000.000000
hk01265,2018-12-10,0.730000,0.770000,0.730000,0.760000,0.710000,0.070423,5980000.000000,4490600.000000
hk01265,2018-12-07,0.710000,0.720000,0.710000,0.710000,0.710000,0.000000,500000.000000,356100.000000
hk01265,2018-12-06,0.710000,0.720000,0.700000,0.710000,0.720000,-0.013889,1240000.000000,878000.000000
hk01265,2018-12-05,0.710000,0.720000,0.710000,0.720000,0.720000,0.000000,570000.000000,407100.000000
hk01265,2018-12-04,0.720000,0.720000,0.720000,0.720000,0.720000,0.000000,570000.000000,410400.000000
hk01265,2018-12-03,0.720000,0.720000,0.720000,0.720000,0.720000,0.000000,360000.000000,259200.000000
hk01265,2018-11-30,0.720000,0.720000,0.710000,0.720000,0.720000,0.000000,450000.000000,322200.000000
hk01265,2018-11-29,0.720000,0.730000,0.720000,0.720000,0.730000,-0.013699,1000000.000000,724500.000000
hk01265,2018-11-28,0.720000,0.730000,0.720000,0.730000,0.730000,0.000000,1360000.000000,987400.000000
hk01265,2018-11-27,0.730000,0.730000,0.720000,0.730000,0.730000,0.000000,380000.000000,275600.000000
hk01265,2018-11-26,0.730000,0.740000,0.720000,0.730000,0.720000,0.013889,470000.000000,342700.000000
hk01265,2018-11-23,0.720000,0.720000,0.720000,0.720000,0.720000,0.000000,160000.000000,115200.000000
hk01265,2018-11-22,0.720000,0.720000,0.720000,0.720000,0.720000,0.000000,320000.000000,230400.000000
hk01265,2018-11-21,0.720000,0.730000,0.720000,0.720000,0.720000,0.000000,330000.000000,238000.000000
hk01265,2018-11-20,0.720000,0.730000,0.710000,0.720000,0.730000,-0.013699,290000.000000,208300.000000
hk01265,2018-11-19,0.740000,0.740000,0.720000,0.730000,0.730000,0.000000,250000.000000,182700.000000
hk01265,2018-11-16,0.710000,0.730000,0.710000,0.730000,0.710000,0.028169,770000.000000,557300.000000
hk01265,2018-11-15,0.710000,0.720000,0.700000,0.710000,0.720000,-0.013889,2630000.000000,1858400.000000
hk01265,2018-11-14,0.710000,0.720000,0.710000,0.720000,0.710000,0.014085,440000.000000,312900.000000
hk01265,2018-11-13,0.700000,0.710000,0.700000,0.710000,0.700000,0.014286,1220000.000000,863400.000000
hk01265,2018-11-12,0.700000,0.720000,0.700000,0.700000,0.710000,-0.014085,2520000.000000,1769800.000000
hk01265,2018-11-09,0.720000,0.730000,0.690000,0.710000,0.780000,-0.089744,5960000.000000,4250500.000000
hk01265,2018-11-08,0.790000,0.800000,0.780000,0.780000,0.790000,-0.012658,890000.000000,704600.000000
hk01265,2018-11-07,0.790000,0.790000,0.780000,0.790000,0.770000,0.025974,520000.000000,407900.000000
hk01265,2018-11-06,0.760000,0.780000,0.760000,0.770000,0.760000,0.013158,300000.000000,231600.000000
hk01265,2018-11-05,0.780000,0.780000,0.760000,0.760000,0.770000,-0.012987,350000.000000,269300.000000
