股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02003,2019-01-16,6.570000,6.680000,6.570000,6.630000,6.640000,-0.001506,333000.000000,2198066.000000
hk02003,2019-01-15,6.530000,6.650000,6.530000,6.640000,6.610000,0.004539,326800.000000,2138972.000000
hk02003,2019-01-14,6.580000,6.680000,6.530000,6.610000,6.580000,0.004559,412200.000000,2703580.000000
hk02003,2019-01-11,6.700000,6.700000,6.580000,6.580000,6.720000,-0.020833,364200.000000,2411494.000000
hk02003,2019-01-10,6.700000,6.780000,6.600000,6.720000,6.670000,0.007496,387800.000000,2586406.000000
hk02003,2019-01-09,6.750000,6.850000,6.670000,6.670000,6.770000,-0.014771,302800.000000,2043198.000000
hk02003,2019-01-08,6.700000,6.800000,6.670000,6.770000,6.600000,0.025758,226800.000000,1527688.000000
hk02003,2019-01-07,6.660000,6.700000,6.560000,6.600000,6.600000,0.000000,308200.000000,2036154.000000
hk02003,2019-01-04,6.700000,6.760000,6.520000,6.600000,6.600000,0.000000,169600.000000,1131636.000000
hk02003,2019-01-03,6.760000,6.760000,6.600000,6.600000,6.690000,-0.013453,155600.000000,1039986.000000
hk02003,2019-01-02,6.780000,6.900000,6.600000,6.690000,6.700000,-0.001493,159000.000000,1066346.000000
hk02003,2018-12-31,6.780000,6.840000,6.590000,6.700000,6.670000,0.004498,140000.000000,953446.000000
hk02003,2018-12-28,6.790000,7.000000,6.560000,6.670000,6.850000,-0.026277,240000.000000,1637262.000000
hk02003,2018-12-27,6.840000,6.940000,6.130000,6.850000,6.850000,0.000000,312000.000000,2129692.000000
hk02003,2018-12-24,6.900000,6.900000,6.800000,6.850000,6.850000,0.000000,89200.000000,610336.000000
hk02003,2018-12-21,6.890000,7.100000,6.770000,6.850000,6.840000,0.001462,221400.000000,1532570.000000
hk02003,2018-12-20,6.850000,6.920000,6.760000,6.840000,6.840000,0.000000,296600.000000,2027042.000000
hk02003,2018-12-19,6.860000,6.900000,6.770000,6.840000,6.820000,0.002933,228800.000000,1563162.000000
hk02003,2018-12-18,7.030000,7.030000,6.750000,6.820000,7.020000,-0.028490,240000.000000,1641962.000000
hk02003,2018-12-17,7.290000,7.290000,6.850000,7.020000,7.230000,-0.029046,226200.000000,1598148.000000
hk02003,2018-12-14,7.280000,7.290000,6.000000,7.230000,7.290000,-0.008230,190600.000000,1370592.000000
hk02003,2018-12-13,7.280000,7.490000,7.200000,7.290000,7.290000,0.000000,192600.000000,1414224.000000
hk02003,2018-12-12,7.640000,7.640000,7.060000,7.290000,7.580000,-0.038259,168400.000000,1262380.000000
hk02003,2018-12-11,7.700000,7.780000,7.300000,7.580000,7.650000,-0.009150,183600.000000,1396230.000000
hk02003,2018-12-10,7.900000,8.080000,7.500000,7.650000,7.860000,-0.026718,213800.000000,1666726.000000
hk02003,2018-12-07,8.100000,8.120000,7.590000,7.860000,8.040000,-0.022388,182600.000000,1447774.000000
hk02003,2018-12-06,8.500000,8.500000,7.710000,8.040000,8.480000,-0.051887,218200.000000,1764178.000000
hk02003,2018-12-05,8.760000,8.760000,8.320000,8.480000,8.830000,-0.039638,207000.000000,1758720.000000
hk02003,2018-12-04,8.820000,9.090000,8.760000,8.830000,8.820000,0.001134,165400.000000,1469460.000000
