股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02588,2019-01-16,60.550000,62.000000,60.550000,62.000000,61.300000,0.011419,643950.000000,39680879.000000
hk02588,2019-01-15,60.400000,61.750000,59.800000,61.300000,59.450000,0.031119,1184338.000000,72273729.000000
hk02588,2019-01-14,59.500000,60.900000,59.100000,59.450000,59.700000,-0.004188,598700.000000,35824974.000000
hk02588,2019-01-11,58.400000,59.750000,58.300000,59.700000,58.400000,0.022260,784993.000000,46342247.000000
hk02588,2019-01-10,58.200000,59.000000,57.550000,58.400000,58.750000,-0.005957,505345.000000,29442706.000000
hk02588,2019-01-09,57.850000,59.250000,57.800000,58.750000,57.500000,0.021739,892742.000000,52451066.000000
hk02588,2019-01-08,58.800000,58.800000,57.100000,57.500000,57.850000,-0.006050,363000.000000,20884993.000000
hk02588,2019-01-07,57.950000,58.450000,56.800000,57.850000,56.800000,0.018486,720338.000000,41536638.000000
hk02588,2019-01-04,56.600000,57.300000,56.250000,56.800000,56.750000,0.000881,789900.000000,44874314.000000
hk02588,2019-01-03,56.600000,58.400000,56.400000,56.750000,57.200000,-0.007867,580155.000000,33022860.000000
hk02588,2019-01-02,58.250000,58.450000,56.750000,57.200000,57.950000,-0.012942,637726.000000,36336947.000000
hk02588,2018-12-31,58.100000,58.200000,57.600000,57.950000,57.550000,0.006950,157791.000000,9155120.000000
hk02588,2018-12-28,58.150000,58.550000,57.150000,57.550000,57.200000,0.006119,264429.000000,15263308.000000
hk02588,2018-12-27,58.500000,58.950000,56.700000,57.200000,56.800000,0.007042,751020.000000,43012351.000000
hk02588,2018-12-24,57.200000,57.200000,54.800000,56.800000,57.200000,-0.006993,810338.000000,45415362.000000
hk02588,2018-12-21,56.400000,57.850000,54.500000,57.200000,57.850000,-0.011236,1354201.000000,77060620.000000
hk02588,2018-12-20,60.350000,60.450000,57.100000,57.850000,60.650000,-0.046167,1522291.000000,88597249.000000
hk02588,2018-12-19,62.950000,62.950000,60.300000,60.650000,61.200000,-0.008987,397265.000000,24137533.000000
hk02588,2018-12-18,61.850000,63.100000,61.150000,61.200000,62.200000,-0.016077,1157963.000000,71731523.000000
hk02588,2018-12-17,61.400000,62.650000,60.850000,62.200000,60.850000,0.022186,830200.000000,51357338.000000
hk02588,2018-12-14,62.350000,62.350000,59.950000,60.850000,61.600000,-0.012175,751556.000000,46043463.000000
hk02588,2018-12-13,62.800000,62.800000,60.950000,61.600000,61.800000,-0.003236,1423685.000000,87985407.000000
hk02588,2018-12-12,60.600000,61.900000,60.450000,61.800000,60.000000,0.030000,1326418.000000,81224633.000000
hk02588,2018-12-11,60.050000,60.600000,59.500000,60.000000,59.650000,0.005868,939965.000000,56476512.000000
hk02588,2018-12-10,61.500000,61.600000,59.400000,59.650000,61.200000,-0.025327,1024798.000000,62083417.000000
hk02588,2018-12-07,59.950000,61.350000,59.300000,61.200000,60.700000,0.008237,839033.000000,51224290.000000
hk02588,2018-12-06,61.350000,61.350000,60.400000,60.700000,60.850000,-0.002465,1480456.000000,89880893.000000
hk02588,2018-12-05,60.350000,61.250000,60.050000,60.850000,61.250000,-0.006531,932642.000000,56775789.000000
hk02588,2018-12-04,62.000000,62.550000,61.100000,61.250000,61.100000,0.002455,1918798.000000,118051174.000000
hk02588,2018-12-03,61.300000,62.200000,60.950000,61.100000,60.300000,0.013267,1636294.000000,100344927.000000
hk02588,2018-11-30,59.550000,60.650000,59.550000,60.300000,59.800000,0.008361,2009925.000000,121156364.000000
hk02588,2018-11-29,60.000000,60.100000,59.100000,59.800000,59.700000,0.001675,746784.000000,44529878.000000
hk02588,2018-11-28,59.250000,60.300000,58.800000,59.700000,59.100000,0.010152,1003453.000000,59993781.000000
hk02588,2018-11-27,59.300000,60.450000,58.800000,59.100000,61.050000,-0.031941,1259218.000000,74938060.000000
hk02588,2018-11-26,59.800000,61.700000,59.400000,61.050000,59.500000,0.026050,2366400.000000,142767174.000000
hk02588,2018-11-23,61.250000,61.250000,59.050000,59.500000,61.150000,-0.026983,448000.000000,26769155.000000
hk02588,2018-11-22,60.000000,61.400000,59.250000,61.150000,59.900000,0.020868,387912.000000,23667307.000000
hk02588,2018-11-21,59.650000,60.950000,58.950000,59.900000,59.850000,0.000835,909200.000000,54634633.000000
hk02588,2018-11-20,61.550000,61.550000,59.700000,59.850000,62.300000,-0.039326,1217989.000000,73362244.000000
hk02588,2018-11-19,62.800000,63.050000,61.550000,62.300000,62.750000,-0.007171,1066201.000000,66505772.000000
hk02588,2018-11-16,61.850000,64.200000,61.600000,62.750000,61.850000,0.014551,1656397.000000,104267245.000000
hk02588,2018-11-15,61.550000,62.200000,61.400000,61.850000,61.700000,0.002431,372800.000000,23022800.000000
hk02588,2018-11-14,61.900000,61.900000,61.050000,61.700000,61.250000,0.007347,700250.000000,43031083.000000
hk02588,2018-11-13,61.150000,61.800000,60.100000,61.250000,61.600000,-0.005682,603265.000000,36741493.000000
hk02588,2018-11-12,60.200000,62.300000,59.800000,61.600000,59.850000,0.029240,1285500.000000,79139034.000000
hk02588,2018-11-09,60.050000,60.400000,59.350000,59.850000,61.050000,-0.019656,1729400.000000,103522369.000000
hk02588,2018-11-08,59.100000,61.850000,58.400000,61.050000,58.500000,0.043590,1238590.000000,75107523.000000
hk02588,2018-11-07,57.600000,59.400000,57.500000,58.500000,58.100000,0.006885,888857.000000,51990137.000000
hk02588,2018-11-06,57.700000,58.300000,57.450000,58.100000,57.950000,0.002588,489500.000000,28373170.000000
hk02588,2018-11-05,58.000000,59.400000,57.000000,57.950000,58.800000,-0.014456,464600.000000,26868675.000000
hk02588,2018-11-02,58.000000,58.800000,56.800000,58.800000,56.300000,0.044405,921200.000000,53332030.000000
hk02588,2018-11-01,56.250000,56.800000,55.350000,56.300000,56.050000,0.004460,408365.000000,22892443.000000
hk02588,2018-10-31,56.000000,56.250000,55.250000,56.050000,55.100000,0.017241,854350.000000,47724243.000000
hk02588,2018-10-30,54.600000,55.700000,53.950000,55.100000,54.200000,0.016605,768156.000000,42061749.000000
hk02588,2018-10-29,54.600000,55.050000,53.550000,54.200000,54.450000,-0.004591,1154000.000000,62658743.000000
hk02588,2018-10-26,55.250000,55.250000,53.550000,54.450000,54.850000,-0.007293,661500.000000,35952780.000000
hk02588,2018-10-25,55.400000,55.700000,53.850000,54.850000,55.850000,-0.017905,1145733.000000,62588542.000000
hk02588,2018-10-24,55.850000,57.150000,55.050000,55.850000,55.000000,0.015455,936062.000000,52366609.000000
hk02588,2018-10-23,57.000000,57.500000,55.000000,55.000000,57.800000,-0.048443,1103965.000000,61484290.000000
hk02588,2018-10-22,57.600000,58.150000,56.800000,57.800000,57.850000,-0.000864,830377.000000,47902099.000000
