¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00787,2019-01-16,0.355000,0.360000,0.355000,0.355000,0.355000,0.000000,5702000.000000,2035480.000000
hk00787,2019-01-15,0.360000,0.360000,0.355000,0.355000,0.355000,0.000000,18725893.000000,6664427.000000
hk00787,2019-01-14,0.360000,0.365000,0.355000,0.355000,0.360000,-0.013889,34346626.000000,12256471.000000
hk00787,2019-01-11,0.370000,0.370000,0.360000,0.360000,0.365000,-0.013699,21672000.000000,7890820.000000
hk00787,2019-01-10,0.365000,0.370000,0.365000,0.365000,0.365000,0.000000,4116000.000000,1508190.000000
hk00787,2019-01-09,0.360000,0.370000,0.360000,0.365000,0.355000,0.028169,50045194.000000,18261352.000000
hk00787,2019-01-08,0.360000,0.360000,0.350000,0.355000,0.360000,-0.013889,36488792.000000,12917917.000000
hk00787,2019-01-07,0.360000,0.360000,0.350000,0.360000,0.355000,0.014085,21099192.000000,7497873.000000
hk00787,2019-01-04,0.355000,0.360000,0.350000,0.355000,0.360000,-0.013889,38898272.000000,13756717.000000
hk00787,2019-01-03,0.360000,0.360000,0.355000,0.360000,0.360000,0.000000,8450658.000000,3022526.000000
hk00787,2019-01-02,0.360000,0.360000,0.355000,0.360000,0.355000,0.014085,6904800.000000,2464448.000000
hk00787,2018-12-31,0.360000,0.365000,0.355000,0.355000,0.355000,0.000000,8942039.000000,3223064.000000
hk00787,2018-12-28,0.360000,0.365000,0.355000,0.355000,0.365000,-0.027397,12332502.000000,4437331.000000
hk00787,2018-12-27,0.365000,0.370000,0.360000,0.365000,0.365000,0.000000,6592440.000000,2399973.000000
hk00787,2018-12-24,0.360000,0.370000,0.360000,0.365000,0.365000,0.000000,7418000.000000,2705550.000000
hk00787,2018-12-21,0.360000,0.365000,0.355000,0.365000,0.360000,0.013889,28614916.000000,10367402.000000
hk00787,2018-12-20,0.355000,0.365000,0.350000,0.360000,0.355000,0.014085,26058000.000000,9333220.000000
hk00787,2018-12-19,0.355000,0.360000,0.350000,0.355000,0.355000,0.000000,20147255.000000,7111772.000000
hk00787,2018-12-18,0.355000,0.360000,0.350000,0.355000,0.360000,-0.013889,13767373.000000,4880774.000000
hk00787,2018-12-17,0.355000,0.360000,0.355000,0.360000,0.355000,0.014085,14312400.000000,5119302.000000
hk00787,2018-12-14,0.365000,0.370000,0.355000,0.355000,0.370000,-0.040541,43102000.000000,15496396.000000
hk00787,2018-12-13,0.370000,0.375000,0.360000,0.370000,0.370000,0.000000,28174000.000000,10342520.000000
hk00787,2018-12-12,0.365000,0.370000,0.365000,0.370000,0.360000,0.027778,22609320.000000,8299395.000000
hk00787,2018-12-11,0.365000,0.365000,0.360000,0.360000,0.360000,0.000000,7452000.000000,2700330.000000
hk00787,2018-12-10,0.355000,0.365000,0.355000,0.360000,0.355000,0.014085,18454000.000000,6640870.000000
hk00787,2018-12-07,0.360000,0.365000,0.355000,0.355000,0.360000,-0.013889,17347942.000000,6224369.000000
hk00787,2018-12-06,0.375000,0.375000,0.355000,0.360000,0.375000,-0.040000,76648000.000000,27878660.000000
hk00787,2018-12-05,0.380000,0.385000,0.370000,0.375000,0.380000,-0.013158,24939600.000000,9433916.000000
hk00787,2018-12-04,0.370000,0.385000,0.370000,0.380000,0.370000,0.027027,72706000.000000,27569000.000000
hk00787,2018-12-03,0.385000,0.385000,0.370000,0.370000,0.375000,-0.013333,69348000.000000,26070150.000000
hk00787,2018-11-30,0.385000,0.390000,0.370000,0.375000,0.385000,-0.025974,125946000.000000,47756610.000000
hk00787,2018-11-29,0.440000,0.440000,0.385000,0.385000,0.465000,-0.172043,175968000.000000,71746410.000000
hk00787,2018-11-28,0.470000,0.470000,0.440000,0.465000,0.475000,-0.021053,57468000.000000,26074040.000000
hk00787,2018-11-27,0.465000,0.475000,0.460000,0.475000,0.465000,0.021505,44140000.000000,20650730.000000
hk00787,2018-11-26,0.470000,0.470000,0.460000,0.465000,0.465000,0.000000,10230000.000000,4763750.000000
