¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk01178,2019-01-16,0.024000,0.030000,0.024000,0.030000,0.025000,0.200000,40950000.000000,1125280.000000
hk01178,2019-01-15,0.024000,0.025000,0.023000,0.025000,0.025000,0.000000,14890000.000000,353950.000000
hk01178,2019-01-14,0.025000,0.026000,0.024000,0.025000,0.026000,-0.038462,4780000.000000,117970.000000
hk01178,2019-01-11,0.025000,0.026000,0.025000,0.026000,0.026000,0.000000,10670000.000000,269100.000000
hk01178,2019-01-10,0.025000,0.027000,0.025000,0.026000,0.027000,-0.037037,9170000.000000,235900.000000
hk01178,2019-01-09,0.026000,0.030000,0.025000,0.027000,0.026000,0.038462,43455000.000000,1195530.000000
hk01178,2019-01-08,0.027000,0.029000,0.026000,0.026000,0.027000,-0.037037,19500000.000000,528910.000000
hk01178,2019-01-07,0.029000,0.030000,0.027000,0.027000,0.029000,-0.068966,10300001.000000,279160.000000
hk01178,2019-01-04,0.027000,0.029000,0.026000,0.029000,0.028000,0.035714,23035000.000000,626695.000000
hk01178,2019-01-03,0.025000,0.030000,0.024000,0.028000,0.025000,0.120000,50420000.000000,1380750.000000
hk01178,2019-01-02,0.026000,0.026000,0.024000,0.025000,0.027000,-0.074074,19630000.000000,489570.000000
hk01178,2018-12-31,0.030000,0.030000,0.025000,0.027000,0.030000,-0.100000,34110000.000000,918170.000000
hk01178,2018-12-28,0.031000,0.034000,0.029000,0.030000,0.029000,0.034483,40510000.000000,1241930.000000
hk01178,2018-12-27,0.027000,0.034000,0.025000,0.029000,0.025000,0.160000,125900000.000000,3783360.000000
hk01178,2018-12-24,0.027000,0.027000,0.024000,0.025000,0.027000,-0.074074,39150000.000000,982000.000000
hk01178,2018-12-21,0.030000,0.030000,0.026000,0.027000,0.030000,-0.100000,60350000.000000,1658360.000000
hk01178,2018-12-20,0.037000,0.038000,0.029000,0.030000,0.037000,-0.189189,109640000.000000,3507520.000000
hk01178,2018-12-19,0.035000,0.042000,0.035000,0.037000,0.035000,0.057143,225300000.000000,8667310.000000
hk01178,2018-12-18,0.031000,0.037000,0.028000,0.035000,0.031000,0.129032,216750000.000000,7231770.000000
hk01178,2018-12-17,0.023000,0.032000,0.023000,0.031000,0.023000,0.347826,227990000.000000,6402730.000000
hk01178,2018-12-14,0.022000,0.023000,0.019000,0.023000,0.020000,0.150000,67390000.000000,1423500.000000
hk01178,2018-12-13,0.017000,0.023000,0.017000,0.020000,0.016000,0.250000,160790000.000000,3152810.000000
hk01178,2018-12-12,0.016000,0.017000,0.015000,0.016000,0.016000,0.000000,16285000.000000,264140.000000
hk01178,2018-12-11,0.016000,0.017000,0.015000,0.016000,0.017000,-0.058824,20880000.000000,333410.000000
hk01178,2018-12-10,0.017000,0.018000,0.016000,0.017000,0.017000,0.000000,29260000.000000,472010.000000
hk01178,2018-12-07,0.018000,0.018000,0.017000,0.017000,0.017000,0.000000,23450000.000000,404030.000000
hk01178,2018-12-06,0.022000,0.022000,0.017000,0.017000,0.020000,-0.150000,63750100.000000,1229141.000000
hk01178,2018-12-05,0.015000,0.021000,0.014000,0.020000,0.014000,0.428571,1936850000.000000,28077240.000000
hk01178,2018-12-04,0.014000,0.016000,0.014000,0.014000,0.014000,0.000000,11470000.000000,171950.000000
hk01178,2018-12-03,0.015000,0.016000,0.014000,0.014000,0.015000,-0.066667,13370000.000000,200560.000000
hk01178,2018-11-30,0.014000,0.015000,0.014000,0.015000,0.014000,0.071429,17920000.000000,258100.000000
hk01178,2018-11-29,0.016000,0.016000,0.013000,0.014000,0.017000,-0.176471,68240000.000000,998540.000000
hk01178,2018-11-28,0.015000,0.019000,0.015000,0.017000,0.014000,0.214286,36340000.000000,586640.000000
hk01178,2018-11-27,0.015000,0.015000,0.014000,0.014000,0.015000,-0.066667,73350000.000000,1100220.000000
hk01178,2018-11-26,0.015000,0.015000,0.015000,0.015000,0.014000,0.071429,9160000.000000,137400.000000
hk01178,2018-11-23,0.015000,0.015000,0.014000,0.014000,0.015000,-0.066667,9680000.000000,144920.000000
hk01178,2018-11-22,0.015000,0.016000,0.015000,0.015000,0.015000,0.000000,13600000.000000,209300.000000
hk01178,2018-11-21,0.015000,0.016000,0.015000,0.015000,0.016000,-0.062500,12480000.000000,189200.000000
hk01178,2018-11-20,0.015000,0.016000,0.015000,0.016000,0.015000,0.066667,9660000.000000,144970.000000
hk01178,2018-11-19,0.015000,0.015000,0.014000,0.015000,0.015000,0.000000,9480000.000000,141980.000000
hk01178,2018-11-16,0.017000,0.017000,0.015000,0.015000,0.017000,-0.117647,7420000.000000,115120.000000
hk01178,2018-11-15,0.017000,0.017000,0.017000,0.017000,0.017000,0.000000,4520000.000000,76840.000000
hk01178,2018-11-14,0.016000,0.017000,0.016000,0.017000,0.017000,0.000000,5670000.000000,94720.000000
hk01178,2018-11-13,0.017000,0.018000,0.016000,0.017000,0.017000,0.000000,6580000.000000,116060.000000
hk01178,2018-11-12,0.020000,0.020000,0.017000,0.017000,0.017000,0.000000,7860000.000000,136960.000000
hk01178,2018-11-09,0.017000,0.018000,0.016000,0.017000,0.017000,0.000000,4990000.000000,85550.000000
hk01178,2018-11-08,0.017000,0.018000,0.016000,0.017000,0.016000,0.062500,9250000.000000,154350.000000
hk01178,2018-11-07,0.017000,0.019000,0.016000,0.016000,0.017000,-0.058824,1870000.000000,31310.000000
hk01178,2018-11-06,0.000000,0.000000,0.000000,0.017000,0.017000,0.000000,0.000000,0.000000
hk01178,2018-11-05,0.018000,0.018000,0.016000,0.017000,0.018000,-0.055556,1450000.000000,24240.000000
hk01178,2018-11-02,0.017000,0.018000,0.016000,0.018000,0.016000,0.125000,10450000.000000,184720.000000
hk01178,2018-11-01,0.016000,0.016000,0.015000,0.016000,0.016000,0.000000,1350000.000000,21250.000000
hk01178,2018-10-31,0.017000,0.017000,0.016000,0.016000,0.018000,-0.111111,13700000.000000,219530.000000
hk01178,2018-10-30,0.017000,0.018000,0.016000,0.018000,0.018000,0.000000,130000.000000,2300.000000
hk01178,2018-10-29,0.018000,0.019000,0.018000,0.018000,0.019000,-0.052632,6320000.000000,114460.000000
hk01178,2018-10-26,0.019000,0.019000,0.019000,0.019000,0.019000,0.000000,2880000.000000,54720.000000
hk01178,2018-10-25,0.019000,0.019000,0.019000,0.019000,0.021000,-0.095238,2540000.000000,48260.000000
hk01178,2018-10-24,0.019000,0.021000,0.019000,0.021000,0.019000,0.105263,1199999.000000,23270.000000
hk01178,2018-10-23,0.019000,0.019000,0.018000,0.019000,0.019000,0.000000,1800000.000000,33900.000000
hk01178,2018-10-22,0.019000,0.019000,0.019000,0.019000,0.019000,0.000000,600000.000000,11400.000000
hk01178,2018-10-19,0.019000,0.020000,0.019000,0.019000,0.019000,0.000000,4460000.000000,85190.000000
hk01178,2018-10-18,0.019000,0.019000,0.019000,0.019000,0.020000,-0.050000,1000000.000000,19000.000000
hk01178,2018-10-16,0.019000,0.020000,0.019000,0.020000,0.020000,0.000000,150000.000000,2950.000000
hk01178,2018-10-15,0.020000,0.020000,0.020000,0.020000,0.020000,0.000000,330000.000000,6600.000000
hk01178,2018-10-12,0.020000,0.020000,0.019000,0.020000,0.021000,-0.047619,4195000.000000,83310.000000
hk01178,2018-10-11,0.023000,0.023000,0.020000,0.021000,0.024000,-0.125000,10710000.000000,222900.000000
hk01178,2018-10-10,0.024000,0.024000,0.024000,0.024000,0.025000,-0.040000,2250000.000000,54000.000000
hk01178,2018-10-09,0.025000,0.025000,0.025000,0.025000,0.025000,0.000000,240000.000000,6000.000000
hk01178,2018-10-08,0.025000,0.026000,0.025000,0.025000,0.026000,-0.038462,1930000.000000,48930.000000
hk01178,2018-10-05,0.026000,0.026000,0.026000,0.026000,0.026000,0.000000,2290000.000000,59540.000000
hk01178,2018-10-04,0.026000,0.026000,0.026000,0.026000,0.027000,-0.037037,25050000.000000,651300.000000
hk01178,2018-10-03,0.027000,0.027000,0.027000,0.027000,0.027000,0.000000,420000.000000,11340.000000
hk01178,2018-10-02,0.026000,0.027000,0.026000,0.027000,0.027000,0.000000,3730000.000000,98410.000000
hk01178,2018-09-28,0.027000,0.027000,0.027000,0.027000,0.027000,0.000000,850000.000000,22950.000000
hk01178,2018-09-27,0.028000,0.028000,0.026000,0.027000,0.027000,0.000000,830000.000000,23200.000000
hk01178,2018-09-26,0.027000,0.028000,0.027000,0.027000,0.027000,0.000000,1720000.000000,47210.000000
hk01178,2018-09-24,0.026000,0.028000,0.026000,0.027000,0.028000,-0.035714,4130000.000000,113440.000000
hk01178,2018-09-21,0.028000,0.028000,0.027000,0.028000,0.027000,0.037037,590000.000000,16430.000000
hk01178,2018-09-20,0.026000,0.030000,0.026000,0.027000,0.027000,0.000000,1960000.000000,53420.000000
hk01178,2018-09-19,0.027000,0.027000,0.027000,0.027000,0.027000,0.000000,240000.000000,6480.000000
hk01178,2018-09-18,0.027000,0.027000,0.026000,0.027000,0.027000,0.000000,1510000.000000,40420.000000
hk01178,2018-09-17,0.024000,0.028000,0.024000,0.027000,0.028000,-0.035714,3440000.000000,95230.000000
hk01178,2018-09-14,0.031000,0.031000,0.028000,0.028000,0.030000,-0.066667,7580000.000000,219980.000000
