股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk08349,2019-01-16,0.300000,0.300000,0.280000,0.300000,0.305000,-0.016393,140000.000000,41000.000000
hk08349,2019-01-15,0.305000,0.305000,0.305000,0.305000,0.305000,0.000000,100000.000000,30500.000000
hk08349,2019-01-14,0.280000,0.305000,0.280000,0.305000,0.295000,0.033898,70000.000000,20000.000000
hk08349,2019-01-11,0.295000,0.300000,0.285000,0.295000,0.295000,0.000000,190000.000000,56000.000000
hk08349,2019-01-10,0.300000,0.300000,0.295000,0.295000,0.305000,-0.032787,20000.000000,5950.000000
hk08349,2019-01-09,0.295000,0.305000,0.295000,0.305000,0.305000,0.000000,90000.000000,27050.000000
hk08349,2019-01-08,0.000000,0.000000,0.000000,0.305000,0.305000,0.000000,0.000000,0.000000
hk08349,2019-01-07,0.320000,0.320000,0.300000,0.305000,0.295000,0.033898,190000.000000,58750.000000
hk08349,2019-01-04,0.295000,0.305000,0.295000,0.295000,0.295000,0.000000,540000.000000,162000.000000
hk08349,2019-01-03,0.260000,0.295000,0.260000,0.295000,0.325000,-0.092308,30000.000000,8150.000000
hk08349,2019-01-02,0.000000,0.000000,0.000000,0.325000,0.325000,0.000000,0.000000,0.000000
hk08349,2018-12-31,0.000000,0.000000,0.000000,0.325000,0.330000,-0.015152,0.000000,0.000000
hk08349,2018-12-28,0.315000,0.330000,0.315000,0.330000,0.315000,0.047619,70000.000000,22550.000000
hk08349,2018-12-27,0.300000,0.315000,0.300000,0.315000,0.305000,0.032787,50000.000000,15150.000000
hk08349,2018-12-24,0.000000,0.000000,0.000000,0.305000,0.305000,0.000000,0.000000,0.000000
hk08349,2018-12-21,0.305000,0.305000,0.305000,0.305000,0.310000,-0.016129,10000.000000,3050.000000
hk08349,2018-12-20,0.305000,0.310000,0.300000,0.310000,0.310000,0.000000,100000.000000,30600.000000
hk08349,2018-12-19,0.310000,0.310000,0.310000,0.310000,0.310000,0.000000,80000.000000,24950.000000
hk08349,2018-12-18,0.310000,0.310000,0.310000,0.310000,0.330000,-0.060606,10000.000000,3100.000000
hk08349,2018-12-17,0.000000,0.000000,0.000000,0.330000,0.330000,0.000000,0.000000,0.000000
hk08349,2018-12-14,0.330000,0.330000,0.330000,0.330000,0.330000,0.000000,20000.000000,6600.000000
hk08349,2018-12-13,0.310000,0.330000,0.310000,0.330000,0.315000,0.047619,50000.000000,16150.000000
hk08349,2018-12-12,0.315000,0.340000,0.300000,0.315000,0.325000,-0.030769,190000.000000,60500.000000
hk08349,2018-12-11,0.320000,0.320000,0.320000,0.325000,0.340000,-0.044118,20000.000000,6400.000000
hk08349,2018-12-10,0.325000,0.345000,0.325000,0.340000,0.330000,0.030303,30000.000000,9950.000000
hk08349,2018-12-07,0.330000,0.335000,0.300000,0.330000,0.335000,-0.014925,380000.000000,122850.000000
hk08349,2018-12-06,0.000000,0.000000,0.000000,0.335000,0.335000,0.000000,190000.000000,62700.000000
hk08349,2018-12-05,0.330000,0.340000,0.330000,0.335000,0.330000,0.015152,130000.000000,43050.000000
hk08349,2018-12-04,0.330000,0.330000,0.330000,0.330000,0.340000,-0.029412,80000.000000,26400.000000
hk08349,2018-12-03,0.330000,0.340000,0.330000,0.340000,0.330000,0.030303,170000.000000,56200.000000
hk08349,2018-11-30,0.330000,0.330000,0.330000,0.330000,0.330000,0.000000,240000.000000,79200.000000
hk08349,2018-11-29,0.345000,0.345000,0.330000,0.330000,0.345000,-0.043478,160000.000000,55050.000000
hk08349,2018-11-28,0.345000,0.345000,0.335000,0.345000,0.340000,0.014706,380000.000000,130100.000000
hk08349,2018-11-27,0.350000,0.350000,0.330000,0.340000,0.340000,0.000000,890000.000000,301300.000000
