股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02225,2019-01-16,0.000000,0.000000,0.000000,2.010000,2.010000,0.000000,0.000000,0.000000
hk02225,2019-01-15,2.040000,2.100000,2.000000,2.010000,2.030000,-0.009852,105000.000000,212500.000000
hk02225,2019-01-14,2.010000,2.030000,1.980000,2.030000,2.040000,-0.004902,310000.000000,621950.000000
hk02225,2019-01-11,2.030000,2.070000,1.990000,2.040000,2.030000,0.004926,190000.000000,383000.000000
hk02225,2019-01-10,2.100000,2.110000,2.000000,2.030000,2.030000,0.000000,200000.000000,416600.000000
hk02225,2019-01-09,2.030000,2.070000,2.030000,2.030000,2.070000,-0.019324,25000.000000,50950.000000
hk02225,2019-01-08,0.000000,0.000000,0.000000,2.070000,2.070000,0.000000,0.000000,0.000000
hk02225,2019-01-07,2.010000,2.110000,2.010000,2.070000,2.000000,0.035000,115000.000000,232050.000000
hk02225,2019-01-04,2.000000,2.000000,1.990000,2.000000,2.000000,0.000000,460000.000000,919800.000000
hk02225,2019-01-03,2.010000,2.010000,2.000000,2.000000,2.000000,0.000000,100000.000000,200200.000000
hk02225,2019-01-02,2.000000,2.000000,1.990000,2.000000,1.960000,0.020408,600000.000000,1199900.000000
hk02225,2018-12-31,2.010000,2.010000,1.960000,1.960000,2.050000,-0.043902,160000.000000,317250.000000
hk02225,2018-12-28,2.000000,2.050000,2.000000,2.050000,2.040000,0.004902,120000.000000,243850.000000
hk02225,2018-12-27,2.030000,2.040000,2.000000,2.040000,1.990000,0.025126,260000.000000,526500.000000
hk02225,2018-12-24,1.940000,1.990000,1.940000,1.990000,1.950000,0.020513,3155000.000000,6152650.000000
hk02225,2018-12-21,2.010000,2.010000,1.950000,1.950000,1.970000,-0.010152,50000.000000,99900.000000
hk02225,2018-12-20,1.960000,2.070000,1.960000,1.970000,2.070000,-0.048309,490000.000000,992550.000000
hk02225,2018-12-19,1.950000,2.100000,1.920000,2.070000,1.950000,0.061538,190000.000000,385800.000000
hk02225,2018-12-18,1.950000,1.950000,1.900000,1.950000,1.900000,0.026316,270000.000000,521650.000000
hk02225,2018-12-17,1.890000,1.970000,1.840000,1.900000,1.890000,0.005291,85000.000000,161650.000000
hk02225,2018-12-14,0.000000,0.000000,0.000000,1.890000,1.890000,0.000000,0.000000,0.000000
hk02225,2018-12-13,1.890000,1.890000,1.800000,1.890000,1.890000,0.000000,190000.000000,358650.000000
