股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02277,2019-01-16,0.380000,0.385000,0.365000,0.375000,0.375000,0.000000,80000.000000,30500.000000
hk02277,2019-01-15,0.365000,0.375000,0.360000,0.375000,0.370000,0.013514,60000.000000,21975.000000
hk02277,2019-01-14,0.355000,0.375000,0.355000,0.370000,0.370000,0.000000,100000.000000,36800.000000
hk02277,2019-01-11,0.400000,0.450000,0.325000,0.370000,0.360000,0.027778,3850000.000000,1523900.000000
hk02277,2019-01-10,0.345000,0.360000,0.335000,0.360000,0.355000,0.014085,470000.000000,161400.000000
hk02277,2019-01-09,0.360000,0.360000,0.325000,0.355000,0.360000,-0.013889,655000.000000,223875.000000
hk02277,2019-01-08,0.345000,0.360000,0.340000,0.360000,0.370000,-0.027027,405000.000000,140650.000000
hk02277,2019-01-07,0.375000,0.375000,0.370000,0.370000,0.360000,0.027778,220000.000000,81650.000000
hk02277,2019-01-04,0.365000,0.370000,0.340000,0.360000,0.370000,-0.027027,610000.000000,217175.000000
hk02277,2019-01-03,0.365000,0.370000,0.365000,0.370000,0.380000,-0.026316,20000.000000,7350.000000
hk02277,2019-01-02,0.360000,0.380000,0.350000,0.380000,0.370000,0.027027,280000.000000,101000.000000
hk02277,2018-12-31,0.365000,0.370000,0.365000,0.370000,0.365000,0.013699,320000.000000,117400.000000
hk02277,2018-12-28,0.370000,0.375000,0.360000,0.365000,0.375000,-0.026667,235000.000000,86475.000000
hk02277,2018-12-27,0.380000,0.380000,0.360000,0.375000,0.395000,-0.050633,335000.000000,123875.000000
hk02277,2018-12-24,0.000000,0.000000,0.000000,0.395000,0.395000,0.000000,0.000000,0.000000
hk02277,2018-12-21,0.380000,0.395000,0.375000,0.395000,0.380000,0.039474,110000.000000,41850.000000
hk02277,2018-12-20,0.395000,0.395000,0.370000,0.380000,0.395000,-0.037975,335000.000000,127275.000000
hk02277,2018-12-19,0.420000,0.420000,0.390000,0.395000,0.410000,-0.036585,490000.000000,195550.000000
hk02277,2018-12-18,0.420000,0.430000,0.400000,0.410000,0.440000,-0.068182,700000.000000,287375.000000
hk02277,2018-12-17,0.440000,0.440000,0.425000,0.440000,0.440000,0.000000,465000.000000,202525.000000
hk02277,2018-12-14,0.450000,0.480000,0.435000,0.440000,0.440000,0.000000,600000.000000,272775.000000
hk02277,2018-12-13,0.410000,0.480000,0.410000,0.440000,0.405000,0.086420,2365000.000000,1048375.000000
hk02277,2018-12-12,0.410000,0.430000,0.400000,0.405000,0.420000,-0.035714,335000.000000,138700.000000
hk02277,2018-12-11,0.410000,0.465000,0.410000,0.420000,0.420000,0.000000,1565000.000000,670875.000000
hk02277,2018-12-10,0.440000,0.440000,0.415000,0.420000,0.440000,-0.045455,315000.000000,134200.000000
hk02277,2018-12-07,0.470000,0.490000,0.420000,0.440000,0.470000,-0.063830,1575000.000000,689425.000000
hk02277,2018-12-06,0.490000,0.490000,0.455000,0.470000,0.485000,-0.030928,630000.000000,293450.000000
hk02277,2018-12-05,0.470000,0.500000,0.460000,0.485000,0.490000,-0.010204,945000.000000,449525.000000
hk02277,2018-12-04,0.460000,0.580000,0.460000,0.490000,0.480000,0.020833,2395000.000000,1218450.000000
hk02277,2018-12-03,0.530000,0.530000,0.460000,0.480000,0.540000,-0.111111,1365000.000000,684475.000000
hk02277,2018-11-30,0.550000,0.630000,0.530000,0.540000,0.520000,0.038462,4825000.000000,2758750.000000
hk02277,2018-11-29,0.740000,0.740000,0.510000,0.520000,0.690000,-0.246377,15045000.000000,9377050.000000
hk02277,2018-11-28,0.280000,0.770000,0.280000,0.690000,0.280000,1.464286,31960000.000000,20704875.000000
hk02277,2018-11-27,0.260000,0.285000,0.260000,0.280000,0.260000,0.076923,220000.000000,58700.000000
hk02277,2018-11-26,0.260000,0.260000,0.260000,0.260000,0.265000,-0.018868,470000.000000,122200.000000
