股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02708,2019-01-16,1.700000,1.700000,1.660000,1.690000,1.690000,0.000000,1718000.000000,2879840.000000
hk02708,2019-01-15,1.680000,1.700000,1.670000,1.690000,1.660000,0.018072,1464000.000000,2460480.000000
hk02708,2019-01-14,1.680000,1.680000,1.660000,1.660000,1.660000,0.000000,1536000.000000,2570900.000000
hk02708,2019-01-11,1.670000,1.690000,1.640000,1.660000,1.650000,0.006061,1802000.000000,3015920.000000
hk02708,2019-01-10,1.690000,1.690000,1.650000,1.650000,1.680000,-0.017857,1214000.000000,2029380.000000
hk02708,2019-01-09,1.690000,1.700000,1.650000,1.680000,1.680000,0.000000,3794000.000000,6354940.000000
hk02708,2019-01-08,1.680000,1.710000,1.650000,1.680000,1.660000,0.012048,2008000.000000,3371940.000000
hk02708,2019-01-07,1.680000,1.720000,1.630000,1.660000,1.660000,0.000000,1400000.000000,2360640.000000
hk02708,2019-01-04,1.690000,1.690000,1.640000,1.660000,1.700000,-0.023529,1458000.000000,2445780.000000
hk02708,2019-01-03,1.720000,1.730000,1.650000,1.700000,1.700000,0.000000,1440000.000000,2449640.000000
hk02708,2019-01-02,1.700000,1.700000,1.670000,1.700000,1.720000,-0.011628,1462000.000000,2468620.000000
hk02708,2018-12-31,1.690000,1.720000,1.690000,1.720000,1.690000,0.017751,994000.000000,1695120.000000
hk02708,2018-12-28,1.660000,1.700000,1.660000,1.690000,1.700000,-0.005882,1354000.000000,2283920.000000
hk02708,2018-12-27,1.690000,1.730000,1.680000,1.700000,1.690000,0.005917,1456000.000000,2476700.000000
hk02708,2018-12-24,1.690000,1.700000,1.680000,1.690000,1.690000,0.000000,612000.000000,1033840.000000
hk02708,2018-12-21,1.680000,1.690000,1.650000,1.690000,1.700000,-0.005882,1270000.000000,2129600.000000
hk02708,2018-12-20,1.700000,1.720000,1.670000,1.700000,1.690000,0.005917,1288000.000000,2179140.000000
hk02708,2018-12-19,1.690000,1.710000,1.670000,1.690000,1.680000,0.005952,1452000.000000,2456860.000000
hk02708,2018-12-18,1.670000,1.700000,1.660000,1.680000,1.680000,0.000000,1412000.000000,2367780.000000
hk02708,2018-12-17,1.660000,1.710000,1.650000,1.680000,1.650000,0.018182,1426000.000000,2401480.000000
hk02708,2018-12-14,1.670000,1.670000,1.620000,1.650000,1.680000,-0.017857,1564000.000000,2584040.000000
hk02708,2018-12-13,1.660000,1.700000,1.660000,1.680000,1.690000,-0.005917,1406000.000000,2365160.000000
hk02708,2018-12-12,1.700000,1.700000,1.690000,1.690000,1.700000,-0.005882,1270000.000000,2148380.000000
hk02708,2018-12-11,1.700000,1.720000,1.690000,1.700000,1.700000,0.000000,1834000.000000,3117880.000000
