¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00195,2019-01-16,0.069000,0.080000,0.069000,0.074000,0.075000,-0.013333,1320000.000000,98020.000000
hk00195,2019-01-15,0.066000,0.075000,0.065000,0.075000,0.069000,0.086957,2080000.000000,145630.000000
hk00195,2019-01-14,0.070000,0.070000,0.066000,0.069000,0.071000,-0.028169,740000.000000,50790.000000
hk00195,2019-01-11,0.070000,0.074000,0.070000,0.071000,0.074000,-0.040541,1640000.000000,116650.000000
hk00195,2019-01-10,0.070000,0.074000,0.070000,0.074000,0.073000,0.013699,130000.000000,9140.000000
hk00195,2019-01-09,0.070000,0.073000,0.070000,0.073000,0.071000,0.028169,100000.000000,7170.000000
hk00195,2019-01-08,0.072000,0.072000,0.071000,0.071000,0.074000,-0.040541,920000.000000,65490.000000
hk00195,2019-01-07,0.000000,0.000000,0.000000,0.074000,0.074000,0.000000,30000.000000,2220.000000
hk00195,2019-01-04,0.073000,0.074000,0.073000,0.074000,0.078000,-0.051282,280000.000000,20510.000000
hk00195,2019-01-03,0.070000,0.080000,0.069000,0.078000,0.072000,0.083333,2020000.000000,149780.000000
hk00195,2019-01-02,0.073000,0.077000,0.071000,0.072000,0.078000,-0.076923,710000.000000,51590.000000
hk00195,2018-12-31,0.072000,0.078000,0.072000,0.078000,0.073000,0.068493,40000.000000,2940.000000
hk00195,2018-12-28,0.079000,0.079000,0.073000,0.073000,0.078000,-0.064103,1150000.000000,84190.000000
hk00195,2018-12-27,0.078000,0.078000,0.078000,0.078000,0.072000,0.083333,10000.000000,780.000000
hk00195,2018-12-24,0.000000,0.000000,0.000000,0.072000,0.072000,0.000000,0.000000,0.000000
hk00195,2018-12-21,0.073000,0.079000,0.070000,0.072000,0.072000,0.000000,1620000.000000,116660.000000
hk00195,2018-12-20,0.068000,0.075000,0.068000,0.072000,0.070000,0.028571,2920000.000000,204920.000000
hk00195,2018-12-19,0.080000,0.080000,0.070000,0.070000,0.079000,-0.113924,4540000.000000,332860.000000
hk00195,2018-12-18,0.069000,0.080000,0.063000,0.079000,0.071000,0.112676,3010000.000000,206720.000000
hk00195,2018-12-17,0.068000,0.068000,0.068000,0.071000,0.071000,0.000000,20000.000000,1360.000000
hk00195,2018-12-14,0.071000,0.072000,0.071000,0.071000,0.072000,-0.013889,930000.000000,66210.000000
hk00195,2018-12-13,0.080000,0.080000,0.072000,0.072000,0.080000,-0.100000,350000.000000,27120.000000
hk00195,2018-12-12,0.071000,0.080000,0.070000,0.080000,0.078000,0.025641,1280000.000000,96630.000000
hk00195,2018-12-11,0.078000,0.078000,0.078000,0.078000,0.073000,0.068493,10000.000000,780.000000
hk00195,2018-12-10,0.071000,0.080000,0.071000,0.073000,0.071000,0.028169,2320000.000000,167050.000000
hk00195,2018-12-07,0.068000,0.071000,0.068000,0.071000,0.068000,0.044118,40000.000000,2750.000000
hk00195,2018-12-06,0.069000,0.069000,0.066000,0.068000,0.074000,-0.081081,680000.000000,46090.000000
hk00195,2018-12-05,0.073000,0.074000,0.073000,0.074000,0.073000,0.013699,640000.000000,47330.000000
hk00195,2018-12-04,0.071000,0.073000,0.071000,0.073000,0.075000,-0.026667,40000.000000,2860.000000
hk00195,2018-12-03,0.073000,0.077000,0.071000,0.075000,0.080000,-0.062500,740000.000000,53860.000000
hk00195,2018-11-30,0.072000,0.080000,0.070000,0.080000,0.078000,0.025641,5210000.000000,408080.000000
hk00195,2018-11-29,0.078000,0.078000,0.078000,0.078000,0.074000,0.054054,10000.000000,780.000000
hk00195,2018-11-28,0.071000,0.073000,0.071000,0.074000,0.075000,-0.013333,610000.000000,44330.000000
hk00195,2018-11-27,0.075000,0.075000,0.075000,0.075000,0.077000,-0.025974,90000.000000,6750.000000
hk00195,2018-11-26,0.075000,0.078000,0.075000,0.077000,0.076000,0.013158,150000.000000,11280.000000
hk00195,2018-11-23,0.000000,0.000000,0.000000,0.076000,0.078000,-0.025641,0.000000,0.000000
hk00195,2018-11-22,0.000000,0.000000,0.000000,0.078000,0.079000,-0.012658,0.000000,0.000000
hk00195,2018-11-21,0.079000,0.079000,0.070000,0.079000,0.080000,-0.012500,1660000.000000,121010.000000
hk00195,2018-11-20,0.000000,0.000000,0.000000,0.080000,0.081000,-0.012346,0.000000,0.000000
hk00195,2018-11-19,0.082000,0.084000,0.073000,0.081000,0.082000,-0.012195,4380000.000000,347510.000000
hk00195,2018-11-16,0.075000,0.084000,0.075000,0.082000,0.071000,0.154930,4060000.000000,326020.000000
hk00195,2018-11-15,0.072000,0.072000,0.066000,0.071000,0.069000,0.028986,2950000.000000,203030.000000
hk00195,2018-11-14,0.069000,0.076000,0.065000,0.069000,0.068000,0.014706,2780000.000000,190320.000000
hk00195,2018-11-13,0.069000,0.069000,0.069000,0.068000,0.069000,-0.014493,4000000.000000,279570.000000
hk00195,2018-11-12,0.000000,0.000000,0.000000,0.069000,0.069000,0.000000,0.000000,0.000000
hk00195,2018-11-09,0.075000,0.075000,0.069000,0.069000,0.069000,0.000000,2910000.000000,212250.000000
