¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00650,2019-01-16,0.000000,0.000000,0.000000,1.030000,1.030000,0.000000,0.000000,0.000000
hk00650,2019-01-15,1.030000,1.030000,1.030000,1.030000,1.010000,0.019802,10000.000000,10300.000000
hk00650,2019-01-14,1.000000,1.010000,1.000000,1.010000,1.010000,0.000000,82000.000000,82620.000000
hk00650,2019-01-11,0.000000,0.000000,0.000000,1.010000,1.010000,0.000000,0.000000,0.000000
hk00650,2019-01-10,0.980000,1.020000,0.920000,1.010000,1.020000,-0.009804,96000.000000,95000.000000
hk00650,2019-01-09,1.030000,1.030000,1.020000,1.020000,1.030000,-0.009709,66000.000000,67920.000000
hk00650,2019-01-08,1.010000,1.030000,1.010000,1.030000,1.010000,0.019802,44000.000000,44580.000000
hk00650,2019-01-07,1.000000,1.020000,1.000000,1.010000,1.010000,0.000000,34000.000000,34200.000000
hk00650,2019-01-04,1.000000,1.010000,1.000000,1.010000,1.000000,0.010000,84000.000000,84640.000000
hk00650,2019-01-03,1.000000,1.000000,0.980000,1.000000,1.010000,-0.009901,108000.000000,107220.000000
hk00650,2019-01-02,1.110000,1.110000,0.980000,1.010000,1.150000,-0.121739,1782000.000000,1819360.000000
hk00650,2018-12-31,1.030000,1.150000,1.020000,1.150000,1.030000,0.116505,2374000.000000,2528240.000000
hk00650,2018-12-28,1.030000,1.040000,1.010000,1.030000,1.020000,0.009804,888000.000000,909980.000000
hk00650,2018-12-27,1.060000,1.070000,1.010000,1.020000,1.070000,-0.046729,1912000.000000,1961360.000000
hk00650,2018-12-24,1.040000,1.070000,1.020000,1.070000,1.080000,-0.009259,706000.000000,730080.000000
hk00650,2018-12-21,1.080000,1.090000,1.020000,1.080000,1.090000,-0.009174,1980000.000000,2072280.000000
hk00650,2018-12-20,1.040000,1.100000,1.030000,1.090000,1.050000,0.038095,494000.000000,523380.000000
hk00650,2018-12-19,1.050000,1.060000,1.050000,1.050000,1.050000,0.000000,20000.000000,21020.000000
hk00650,2018-12-18,1.020000,1.070000,1.000000,1.050000,1.040000,0.009615,448000.000000,460540.000000
hk00650,2018-12-17,1.000000,1.040000,1.000000,1.040000,1.020000,0.019608,70000.000000,71820.000000
hk00650,2018-12-14,1.080000,1.080000,1.020000,1.020000,1.080000,-0.055556,724000.000000,747000.000000
hk00650,2018-12-13,1.050000,1.080000,1.050000,1.080000,1.030000,0.048544,228000.000000,242760.000000
hk00650,2018-12-12,1.050000,1.070000,1.020000,1.030000,1.040000,-0.009615,644000.000000,662900.000000
hk00650,2018-12-11,1.020000,1.050000,1.020000,1.040000,1.040000,0.000000,110000.000000,113420.000000
hk00650,2018-12-10,1.020000,1.050000,1.010000,1.040000,1.070000,-0.028037,330000.000000,339480.000000
hk00650,2018-12-07,1.050000,1.070000,1.020000,1.070000,1.070000,0.000000,1354000.000000,1394500.000000
hk00650,2018-12-06,1.060000,1.070000,1.030000,1.070000,1.060000,0.009434,44000.000000,46380.000000
hk00650,2018-12-05,1.010000,1.070000,1.000000,1.060000,1.010000,0.049505,310000.000000,321060.000000
hk00650,2018-12-04,1.030000,1.030000,1.010000,1.010000,1.050000,-0.038095,128000.000000,130520.000000
hk00650,2018-12-03,1.030000,1.050000,1.020000,1.050000,1.070000,-0.018692,1178000.000000,1210420.000000
hk00650,2018-11-30,1.070000,1.070000,1.010000,1.070000,1.070000,0.000000,1068000.000000,1102820.000000
hk00650,2018-11-29,1.040000,1.080000,1.020000,1.070000,1.050000,0.019048,790000.000000,812700.000000
hk00650,2018-11-28,1.080000,1.080000,1.050000,1.050000,1.070000,-0.018692,50000.000000,52620.000000
hk00650,2018-11-27,1.040000,1.070000,1.040000,1.070000,1.030000,0.038835,56000.000000,59020.000000
