¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk03813,2019-01-16,1.490000,1.500000,1.480000,1.480000,1.490000,-0.006711,1505000.000000,2241300.000000
hk03813,2019-01-15,1.490000,1.500000,1.490000,1.490000,1.500000,-0.006667,266000.000000,397400.000000
hk03813,2019-01-14,1.510000,1.510000,1.480000,1.500000,1.510000,-0.006623,1428000.000000,2134440.000000
hk03813,2019-01-11,1.490000,1.510000,1.490000,1.510000,1.500000,0.006667,1193000.000000,1788990.000000
hk03813,2019-01-10,1.500000,1.510000,1.480000,1.500000,1.510000,-0.006623,3683000.000000,5504440.000000
hk03813,2019-01-09,1.490000,1.510000,1.470000,1.510000,1.490000,0.013423,2915000.000000,4352910.000000
hk03813,2019-01-08,1.490000,1.500000,1.490000,1.490000,1.500000,-0.006667,522000.000000,780720.000000
hk03813,2019-01-07,1.500000,1.500000,1.490000,1.500000,1.490000,0.006711,292000.000000,436820.000000
hk03813,2019-01-04,1.490000,1.510000,1.490000,1.490000,1.500000,-0.006667,1389000.000000,2082260.000000
hk03813,2019-01-03,1.500000,1.500000,1.480000,1.500000,1.510000,-0.006623,1812000.000000,2702780.000000
hk03813,2019-01-02,1.510000,1.520000,1.490000,1.510000,1.510000,0.000000,1989000.000000,2993590.000000
hk03813,2018-12-31,1.510000,1.510000,1.510000,1.510000,1.510000,0.000000,123000.000000,185730.000000
hk03813,2018-12-28,1.490000,1.510000,1.480000,1.510000,1.510000,0.000000,876999.000000,1307359.000000
hk03813,2018-12-27,1.480000,1.510000,1.470000,1.510000,1.500000,0.006667,2814110.000000,4192590.000000
hk03813,2018-12-24,1.490000,1.510000,1.480000,1.500000,1.480000,0.013514,1277000.000000,1907460.000000
hk03813,2018-12-21,1.470000,1.510000,1.470000,1.480000,1.480000,0.000000,6960125.000000,10355949.000000
hk03813,2018-12-20,1.480000,1.490000,1.470000,1.480000,1.490000,-0.006711,2241000.000000,3322400.000000
hk03813,2018-12-19,1.490000,1.500000,1.480000,1.490000,1.480000,0.006757,1652170.000000,2459158.000000
hk03813,2018-12-18,1.490000,1.500000,1.480000,1.480000,1.490000,-0.006711,490000.000000,727140.000000
hk03813,2018-12-17,1.490000,1.510000,1.470000,1.490000,1.480000,0.006757,1872000.000000,2793965.000000
hk03813,2018-12-14,1.490000,1.500000,1.480000,1.480000,1.510000,-0.019868,719000.000000,1069710.000000
hk03813,2018-12-13,1.480000,1.510000,1.480000,1.510000,1.510000,0.000000,691000.000000,1035780.000000
hk03813,2018-12-12,1.500000,1.510000,1.480000,1.510000,1.500000,0.006667,2625000.000000,3933810.000000
hk03813,2018-12-11,1.510000,1.510000,1.490000,1.500000,1.510000,-0.006623,394000.000000,590030.000000
hk03813,2018-12-10,1.500000,1.510000,1.490000,1.510000,1.510000,0.000000,355000.000000,532460.000000
hk03813,2018-12-07,1.510000,1.510000,1.490000,1.510000,1.500000,0.006667,249000.000000,373805.000000
hk03813,2018-12-06,1.510000,1.510000,1.480000,1.500000,1.490000,0.006711,1022000.000000,1530720.000000
hk03813,2018-12-05,1.510000,1.510000,1.480000,1.490000,1.510000,-0.013245,824000.000000,1230675.000000
hk03813,2018-12-04,1.490000,1.510000,1.490000,1.510000,1.510000,0.000000,1325000.000000,1987140.000000
hk03813,2018-12-03,1.480000,1.510000,1.480000,1.510000,1.490000,0.013423,1212000.000000,1816610.000000
hk03813,2018-11-30,1.500000,1.500000,1.480000,1.490000,1.500000,-0.006667,726000.000000,1085200.000000
hk03813,2018-11-29,1.500000,1.500000,1.480000,1.500000,1.500000,0.000000,971000.000000,1454870.000000
hk03813,2018-11-28,1.490000,1.500000,1.470000,1.500000,1.470000,0.020408,895000.000000,1332690.000000
hk03813,2018-11-27,1.480000,1.490000,1.470000,1.470000,1.480000,-0.006757,464000.000000,685370.000000
hk03813,2018-11-26,1.470000,1.480000,1.450000,1.480000,1.450000,0.020690,495000.000000,731690.000000
hk03813,2018-11-23,1.480000,1.480000,1.450000,1.450000,1.480000,-0.020270,1696000.000000,2475630.000000
hk03813,2018-11-22,1.480000,1.480000,1.470000,1.480000,1.460000,0.013699,372000.000000,548530.000000
hk03813,2018-11-21,1.470000,1.490000,1.460000,1.460000,1.490000,-0.020134,6178000.000000,9052800.000000
hk03813,2018-11-20,1.500000,1.510000,1.480000,1.490000,1.520000,-0.019737,2692000.000000,4007190.000000
hk03813,2018-11-19,1.500000,1.590000,1.490000,1.520000,1.490000,0.020134,4450000.000000,6727710.000000
hk03813,2018-11-16,1.490000,1.490000,1.480000,1.490000,1.490000,0.000000,827000.000000,1231620.000000
hk03813,2018-11-15,1.490000,1.490000,1.470000,1.490000,1.490000,0.000000,349000.000000,517740.000000
hk03813,2018-11-14,1.490000,1.490000,1.480000,1.490000,1.480000,0.006757,931000.000000,1386120.000000
hk03813,2018-11-13,1.500000,1.500000,1.470000,1.480000,1.480000,0.000000,1279000.000000,1901010.000000
hk03813,2018-11-12,1.480000,1.490000,1.470000,1.480000,1.490000,-0.006711,1269000.000000,1879090.000000
hk03813,2018-11-09,1.500000,1.500000,1.470000,1.490000,1.500000,-0.006667,1043000.000000,1552850.000000
hk03813,2018-11-08,1.500000,1.500000,1.480000,1.500000,1.500000,0.000000,471000.000000,704420.000000
hk03813,2018-11-07,1.490000,1.500000,1.490000,1.500000,1.500000,0.000000,1427000.000000,2126980.000000
hk03813,2018-11-06,1.490000,1.500000,1.480000,1.500000,1.500000,0.000000,2148000.000000,3204650.000000
hk03813,2018-11-05,1.500000,1.500000,1.480000,1.500000,1.510000,-0.006623,2654000.000000,3969790.000000
hk03813,2018-11-02,1.500000,1.510000,1.490000,1.510000,1.500000,0.006667,4447000.000000,6673680.000000
hk03813,2018-11-01,1.510000,1.510000,1.480000,1.500000,1.490000,0.006711,1709000.000000,2553410.000000
hk03813,2018-10-31,1.500000,1.510000,1.490000,1.490000,1.510000,-0.013245,2426000.000000,3639800.000000
hk03813,2018-10-30,1.520000,1.520000,1.490000,1.510000,1.510000,0.000000,3022442.000000,4544546.000000
hk03813,2018-10-29,1.500000,1.520000,1.480000,1.510000,1.500000,0.006667,3680990.000000,5520925.000000
hk03813,2018-10-26,1.490000,1.520000,1.490000,1.500000,1.500000,0.000000,1748000.000000,2630115.000000
hk03813,2018-10-25,1.490000,1.510000,1.490000,1.500000,1.510000,-0.006623,2303000.000000,3454820.000000
hk03813,2018-10-24,1.520000,1.520000,1.490000,1.510000,1.500000,0.006667,3208000.000000,4815355.000000
hk03813,2018-10-23,1.530000,1.530000,1.490000,1.500000,1.510000,-0.006623,1254000.000000,1879830.000000
hk03813,2018-10-22,1.520000,1.520000,1.500000,1.510000,1.490000,0.013423,407000.000000,615030.000000
hk03813,2018-10-19,1.500000,1.520000,1.490000,1.490000,1.520000,-0.019737,3971000.000000,5935630.000000
hk03813,2018-10-18,1.500000,1.520000,1.500000,1.520000,1.510000,0.006623,544000.000000,820030.000000
hk03813,2018-10-16,1.500000,1.510000,1.480000,1.510000,1.500000,0.006667,576205.000000,865193.000000
hk03813,2018-10-15,1.510000,1.520000,1.500000,1.500000,1.530000,-0.019608,542000.000000,816690.000000
hk03813,2018-10-12,1.510000,1.540000,1.510000,1.530000,1.510000,0.013245,1143000.000000,1740375.000000
hk03813,2018-10-11,1.470000,1.510000,1.470000,1.510000,1.510000,0.000000,6866000.000000,10286600.000000
hk03813,2018-10-10,1.500000,1.520000,1.490000,1.510000,1.480000,0.020270,1275018.000000,1914476.000000
hk03813,2018-10-09,1.500000,1.510000,1.470000,1.480000,1.520000,-0.026316,2086142.000000,3116149.000000
hk03813,2018-10-08,1.560000,1.560000,1.510000,1.520000,1.530000,-0.006536,306201.000000,463341.000000
hk03813,2018-10-05,1.530000,1.530000,1.510000,1.530000,1.530000,0.000000,317000.000000,484680.000000
hk03813,2018-10-04,1.550000,1.550000,1.510000,1.530000,1.530000,0.000000,152000.000000,230980.000000
hk03813,2018-10-03,1.520000,1.550000,1.520000,1.530000,1.520000,0.006579,74000.000000,112770.000000
hk03813,2018-10-02,1.550000,1.570000,1.520000,1.520000,1.560000,-0.025641,3341000.000000,5182160.000000
hk03813,2018-09-28,1.540000,1.570000,1.540000,1.560000,1.540000,0.012987,1633000.000000,2544525.000000
hk03813,2018-09-27,1.530000,1.550000,1.520000,1.540000,1.520000,0.013158,564000.000000,867660.000000
hk03813,2018-09-26,1.530000,1.530000,1.520000,1.520000,1.520000,0.000000,189000.000000,288510.000000
hk03813,2018-09-24,1.520000,1.550000,1.520000,1.520000,1.530000,-0.006536,290000.000000,442670.000000
hk03813,2018-09-21,1.510000,1.530000,1.500000,1.530000,1.500000,0.020000,1734442.000000,2632121.000000
hk03813,2018-09-20,1.520000,1.520000,1.500000,1.500000,1.520000,-0.013158,681080.000000,1023956.000000
hk03813,2018-09-19,1.510000,1.530000,1.500000,1.520000,1.500000,0.013333,1366000.000000,2059410.000000
hk03813,2018-09-18,1.500000,1.510000,1.480000,1.500000,1.500000,0.000000,2678000.000000,4014390.000000
hk03813,2018-09-17,1.510000,1.510000,1.500000,1.500000,1.510000,-0.006623,87000.000000,130640.000000
hk03813,2018-09-14,1.500000,1.520000,1.500000,1.510000,1.500000,0.006667,224000.000000,337390.000000
