股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk01983,2019-01-16,3.200000,3.200000,3.200000,3.200000,3.230000,-0.009288,2000.000000,6400.000000
hk01983,2019-01-15,3.170000,3.230000,3.170000,3.230000,3.120000,0.035256,42000.000000,134910.000000
hk01983,2019-01-14,3.230000,3.230000,3.120000,3.120000,3.230000,-0.034056,3000.000000,9470.000000
hk01983,2019-01-11,3.220000,3.230000,3.220000,3.230000,3.220000,0.003106,8000.000000,25790.000000
hk01983,2019-01-10,3.280000,3.280000,3.220000,3.220000,3.280000,-0.018293,3000.000000,9780.000000
hk01983,2019-01-09,3.250000,3.280000,3.250000,3.280000,3.250000,0.009231,5466000.000000,17764770.000000
hk01983,2019-01-08,3.230000,3.290000,3.200000,3.250000,3.250000,0.000000,1855000.000000,5989940.000000
hk01983,2019-01-07,3.290000,3.290000,3.200000,3.250000,3.270000,-0.006116,1646000.000000,5338570.000000
hk01983,2019-01-04,3.230000,3.280000,3.220000,3.270000,3.260000,0.003067,346000.000000,1119080.000000
hk01983,2019-01-03,3.250000,3.290000,3.240000,3.260000,3.250000,0.003077,659000.000000,2157600.000000
hk01983,2019-01-02,3.230000,3.250000,3.180000,3.250000,3.230000,0.006192,453000.000000,1458920.000000
hk01983,2018-12-31,3.180000,3.290000,3.180000,3.230000,3.230000,0.000000,177000.000000,577860.000000
hk01983,2018-12-28,3.200000,3.250000,3.190000,3.230000,3.200000,0.009375,609000.000000,1976270.000000
hk01983,2018-12-27,3.140000,3.250000,3.040000,3.200000,3.160000,0.012658,2096000.000000,6667450.000000
hk01983,2018-12-24,3.180000,3.190000,3.110000,3.160000,3.160000,0.000000,311000.000000,981300.000000
hk01983,2018-12-21,3.180000,3.190000,3.120000,3.160000,3.180000,-0.006289,299000.000000,947120.000000
hk01983,2018-12-20,3.200000,3.210000,3.180000,3.180000,3.220000,-0.012422,158000.000000,504280.000000
hk01983,2018-12-19,3.270000,3.300000,3.190000,3.220000,3.230000,-0.003096,935000.000000,3009370.000000
hk01983,2018-12-18,3.200000,3.330000,3.180000,3.230000,3.250000,-0.006154,1017000.000000,3266320.000000
hk01983,2018-12-17,3.180000,3.270000,3.160000,3.250000,3.180000,0.022013,13527000.000000,43153020.000000
