股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk08381,2016-06-24,0.000000,0.000000,0.000000,0.485000,0.485000,0.000000,0.000000,0.000000
hk08381,2016-06-03,0.485000,0.485000,0.485000,0.485000,0.485000,0.000000,32000.000000,15520.000000
hk08381,2016-06-01,0.490000,0.490000,0.490000,0.490000,0.490000,0.000000,32000.000000,15680.000000
hk08381,2016-05-31,0.490000,0.490000,0.490000,0.490000,0.510000,-0.039216,32000.000000,15680.000000
hk08381,2016-05-30,0.510000,0.510000,0.510000,0.510000,0.400000,0.275000,32000.000000,16320.000000
hk08381,2016-05-24,0.400000,0.400000,0.400000,0.400000,0.400000,0.000000,32000.000000,12800.000000
hk08381,2016-05-23,0.400000,0.400000,0.400000,0.400000,0.411000,-0.026764,32000.000000,12800.000000
hk08381,2015-05-07,0.500000,0.560000,0.495000,0.540000,0.500000,0.080000,772000.000000,418380.000000
hk08381,2015-05-06,0.480000,0.500000,0.480000,0.500000,0.495000,0.010101,660000.000000,324040.000000
hk08381,2015-05-04,0.500000,0.560000,0.500000,0.540000,0.490000,0.102041,508000.000000,270960.000000
hk08381,2015-04-30,0.455000,0.600000,0.455000,0.490000,0.450000,0.088889,1808000.000000,949620.000000
hk08381,2015-04-29,0.370000,0.450000,0.370000,0.450000,0.380000,0.184211,1220000.000000,526460.000000
hk08381,2015-04-28,0.395000,0.395000,0.370000,0.380000,0.420000,-0.095238,324000.000000,123180.000000
hk08381,2015-04-27,0.360000,0.420000,0.360000,0.420000,0.355000,0.183099,1368000.000000,524920.000000
hk08381,2015-04-24,0.355000,0.355000,0.355000,0.355000,0.355000,0.000000,92000.000000,32660.000000
hk08381,2015-04-23,0.340000,0.355000,0.340000,0.355000,0.360000,-0.013889,268000.000000,92200.000000
hk08381,2015-04-22,0.335000,0.360000,0.335000,0.360000,0.360000,0.000000,1760000.000000,631100.000000
hk08381,2015-04-21,0.320000,0.375000,0.320000,0.360000,0.345000,0.043478,2320000.000000,793880.000000
hk08381,2015-04-20,0.340000,0.345000,0.340000,0.345000,0.330000,0.045455,828000.000000,283840.000000
hk08381,2015-04-17,0.330000,0.380000,0.320000,0.330000,0.330000,0.000000,24275000.000000,8372545.000000
hk08381,2015-04-16,0.320000,0.335000,0.315000,0.330000,0.315000,0.047619,6550000.000000,2144998.000000
hk08381,2015-04-15,0.345000,0.355000,0.305000,0.315000,0.330000,-0.045455,28164000.000000,9210490.000000
hk08381,2015-04-14,0.340000,0.350000,0.325000,0.330000,0.335000,-0.014925,9373876.000000,3107221.560000
hk08381,2015-04-13,0.330000,0.370000,0.330000,0.335000,0.335000,0.000000,11878400.000000,4074036.000000
hk08381,2015-04-10,0.310000,0.345000,0.310000,0.335000,0.320000,0.046875,2664000.000000,866480.000000
hk08381,2015-04-09,0.330000,0.330000,0.310000,0.320000,0.330000,-0.030303,570000.000000,181290.000000
hk08381,2015-04-08,0.345000,0.360000,0.310000,0.330000,0.325000,0.015385,2578000.000000,845940.000000
hk08381,2015-04-02,0.340000,0.350000,0.325000,0.325000,0.350000,-0.071429,2198000.000000,731230.000000
hk08381,2015-04-01,0.360000,0.370000,0.340000,0.350000,,,240000.000000,85560.000000
hk08381,2012-03-29,0.243000,0.248000,0.243000,0.248000,0.255000,-0.027451,9000.000000,2187.000000
hk08381,2012-03-27,0.250000,0.260000,0.250000,0.255000,0.265000,-0.037736,1479000.000000,372360.000000
hk08381,2012-03-26,0.265000,0.265000,0.265000,0.265000,0.270000,-0.018519,10000.000000,2630.000000
hk08381,2012-03-22,0.270000,0.270000,0.270000,0.270000,0.270000,0.000000,150000.000000,40500.000000
hk08381,2012-03-21,0.310000,0.310000,0.270000,0.270000,0.310000,-0.129032,357000.000000,110445.000000
hk08381,2012-03-20,0.315000,0.315000,0.310000,0.310000,0.310000,0.000000,987000.000000,310905.000000
hk08381,2012-03-19,0.270000,0.310000,0.270000,0.310000,0.285000,0.087719,1200000.000000,325560.000000
hk08381,2012-03-16,0.305000,0.305000,0.285000,0.285000,0.290000,-0.017241,105000.000000,30990.000000
hk08381,2012-03-15,0.315000,0.315000,0.290000,0.290000,0.305000,-0.049180,117000.000000,35355.000000
hk08381,2012-03-14,0.295000,0.305000,0.285000,0.305000,0.285000,0.070175,1905000.000000,574785.000000
hk08381,2012-03-13,0.260000,0.300000,0.260000,0.285000,0.270000,0.055556,2121000.000000,597075.000000
hk08381,2012-03-12,0.270000,0.275000,0.265000,0.270000,,,270000.000000,73485.000000
