股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk01327,2019-01-16,0.041000,0.042000,0.041000,0.042000,0.042000,0.000000,2012000.000000,82494.000000
hk01327,2019-01-15,0.041000,0.042000,0.040000,0.042000,0.042000,0.000000,402000.000000,16364.000000
hk01327,2019-01-14,0.043000,0.043000,0.039000,0.042000,0.042000,0.000000,190000.000000,7600.000000
hk01327,2019-01-11,0.040000,0.044000,0.040000,0.042000,0.040000,0.050000,182000.000000,7572.000000
hk01327,2019-01-10,0.041000,0.042000,0.040000,0.040000,0.042000,-0.047619,2910000.000000,117154.000000
hk01327,2019-01-09,0.000000,0.000000,0.000000,0.042000,0.043000,-0.023256,0.000000,0.000000
hk01327,2019-01-08,0.040000,0.043000,0.040000,0.043000,0.043000,0.000000,366000.000000,14658.000000
hk01327,2019-01-07,0.041000,0.044000,0.041000,0.043000,0.043000,0.000000,40000.000000,1694.000000
hk01327,2019-01-04,0.042000,0.043000,0.041000,0.043000,0.042000,0.023810,546000.000000,22586.000000
hk01327,2019-01-03,0.044000,0.044000,0.041000,0.042000,0.042000,0.000000,102000.000000,4482.000000
hk01327,2019-01-02,0.042000,0.042000,0.041000,0.042000,0.042000,0.000000,74000.000000,3072.000000
hk01327,2018-12-31,0.000000,0.000000,0.000000,0.042000,0.042000,0.000000,0.000000,0.000000
hk01327,2018-12-28,0.043000,0.044000,0.040000,0.042000,0.042000,0.000000,248000.000000,10630.000000
hk01327,2018-12-27,0.041000,0.043000,0.041000,0.042000,0.042000,0.000000,326000.000000,13372.000000
hk01327,2018-12-24,0.042000,0.042000,0.042000,0.042000,0.044000,-0.045455,2000.000000,84.000000
hk01327,2018-12-21,0.043000,0.044000,0.041000,0.044000,0.044000,0.000000,2004000.000000,85438.000000
hk01327,2018-12-20,0.045000,0.045000,0.042000,0.044000,0.044000,0.000000,4638000.000000,198788.000000
hk01327,2018-12-19,0.046000,0.046000,0.044000,0.044000,0.045000,-0.022222,2792000.000000,126452.000000
hk01327,2018-12-18,0.049000,0.049000,0.040000,0.045000,0.048000,-0.062500,5920000.000000,257812.000000
hk01327,2018-12-17,0.046000,0.050000,0.045000,0.048000,0.046000,0.043478,14878000.000000,703314.000000
hk01327,2018-12-14,0.043000,0.046000,0.043000,0.046000,0.043000,0.069767,1892000.000000,86594.000000
hk01327,2018-12-13,0.043000,0.044000,0.043000,0.043000,0.045000,-0.044444,344000.000000,14892.000000
hk01327,2018-12-12,0.045000,0.045000,0.045000,0.045000,0.044000,0.022727,2000.000000,90.000000
hk01327,2018-12-11,0.045000,0.045000,0.041000,0.044000,0.044000,0.000000,244000.000000,10422.000000
hk01327,2018-12-10,0.045000,0.045000,0.043000,0.044000,0.043000,0.023256,420000.000000,18472.000000
hk01327,2018-12-07,0.044000,0.044000,0.042000,0.043000,0.043000,0.000000,1006000.000000,43256.000000
hk01327,2018-12-06,0.044000,0.045000,0.043000,0.043000,0.046000,-0.065217,548000.000000,23910.000000
hk01327,2018-12-05,0.042000,0.046000,0.042000,0.046000,0.044000,0.045455,1244000.000000,55178.000000
hk01327,2018-12-04,0.043000,0.045000,0.043000,0.044000,0.043000,0.023256,1018000.000000,43788.000000
hk01327,2018-12-03,0.045000,0.045000,0.042000,0.043000,0.045000,-0.044444,2290000.000000,98402.000000
hk01327,2018-11-30,0.043000,0.045000,0.042000,0.045000,0.042000,0.071429,1680000.000000,72910.000000
hk01327,2018-11-29,0.044000,0.045000,0.042000,0.042000,0.045000,-0.066667,2724000.000000,116426.000000
hk01327,2018-11-28,0.046000,0.046000,0.043000,0.045000,0.046000,-0.021739,906000.000000,39524.000000
hk01327,2018-11-27,0.044000,0.046000,0.043000,0.046000,0.046000,0.000000,1304000.000000,57806.000000
hk01327,2018-11-26,0.046000,0.048000,0.044000,0.046000,0.046000,0.000000,8280000.000000,373810.000000
hk01327,2018-11-23,0.046000,0.048000,0.044000,0.046000,0.048000,-0.041667,3982000.000000,184762.000000
