股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk06160,2019-01-16,85.150000,85.600000,84.500000,85.000000,84.000000,0.011905,110800.000000,9417130.000000
hk06160,2019-01-15,83.000000,84.050000,82.000000,84.000000,83.700000,0.003584,33200.000000,2770685.000000
hk06160,2019-01-14,85.250000,85.250000,83.650000,83.700000,84.000000,-0.003571,70300.000000,5906340.000000
hk06160,2019-01-11,84.000000,85.200000,83.800000,84.000000,84.600000,-0.007092,395300.000000,33306485.000000
hk06160,2019-01-10,83.600000,84.900000,83.600000,84.600000,83.600000,0.011962,478902.000000,40512164.000000
hk06160,2019-01-09,83.850000,83.900000,83.050000,83.600000,79.000000,0.058228,49500.000000,4131730.000000
hk06160,2019-01-08,79.000000,79.000000,78.500000,79.000000,77.750000,0.016077,28300.000000,2241310.000000
hk06160,2019-01-07,78.200000,78.200000,76.800000,77.750000,77.500000,0.003226,213400.000000,16435100.000000
hk06160,2019-01-04,78.450000,78.450000,75.050000,77.500000,80.700000,-0.039653,311300.000000,23931678.000000
hk06160,2019-01-03,80.800000,81.000000,80.350000,80.700000,83.100000,-0.028881,6600.000000,532338.000000
hk06160,2019-01-02,84.100000,84.100000,82.500000,83.100000,84.100000,-0.011891,11200.000000,930910.000000
hk06160,2018-12-31,83.000000,87.000000,82.500000,84.100000,82.500000,0.019394,5015.000000,421631.000000
hk06160,2018-12-28,81.200000,83.000000,81.200000,82.500000,80.000000,0.031250,16342.000000,1340805.000000
hk06160,2018-12-27,80.200000,82.050000,79.300000,80.000000,78.150000,0.023672,35000.000000,2815720.000000
hk06160,2018-12-24,78.250000,79.750000,76.600000,78.150000,78.250000,-0.001278,38812.000000,3025265.000000
hk06160,2018-12-21,79.000000,88.000000,76.950000,78.250000,79.900000,-0.020651,51000.000000,3987610.000000
hk06160,2018-12-20,80.450000,80.650000,79.800000,79.900000,80.100000,-0.002497,59200.000000,4759990.000000
hk06160,2018-12-19,78.850000,81.000000,78.850000,80.100000,79.750000,0.004389,46100.000000,3691490.000000
hk06160,2018-12-18,80.050000,80.050000,78.200000,79.750000,80.200000,-0.005611,238600.000000,19048035.000000
hk06160,2018-12-17,78.800000,80.200000,77.850000,80.200000,77.750000,0.031511,32600.000000,2600575.000000
hk06160,2018-12-14,81.100000,81.100000,76.450000,77.750000,85.450000,-0.090111,149300.000000,11529920.000000
hk06160,2018-12-13,82.000000,85.500000,82.000000,85.450000,81.800000,0.044621,194922.000000,16499483.000000
hk06160,2018-12-12,81.000000,82.100000,80.500000,81.800000,80.050000,0.021861,188800.000000,15377490.000000
hk06160,2018-12-11,80.650000,80.650000,79.000000,80.050000,79.300000,0.009458,147000.000000,11765865.000000
hk06160,2018-12-10,80.650000,81.400000,78.000000,79.300000,81.800000,-0.030562,173000.000000,13747298.000000
hk06160,2018-12-07,84.000000,84.000000,81.550000,81.800000,84.900000,-0.036514,26785.000000,2209140.000000
hk06160,2018-12-06,87.000000,87.000000,83.400000,84.900000,87.650000,-0.031375,38700.000000,3304305.000000
hk06160,2018-12-05,87.150000,90.000000,87.150000,87.650000,90.000000,-0.026111,15300.000000,1346840.000000
hk06160,2018-12-04,91.050000,91.400000,88.600000,90.000000,94.100000,-0.043571,55994.000000,5056262.000000
hk06160,2018-12-03,92.000000,94.200000,91.750000,94.100000,86.200000,0.091647,175700.000000,16274545.000000
hk06160,2018-11-30,88.000000,88.000000,84.400000,86.200000,87.800000,-0.018223,173488.000000,14853686.000000
hk06160,2018-11-29,89.800000,89.900000,86.600000,87.800000,87.900000,-0.001138,266400.000000,23396465.000000
hk06160,2018-11-28,90.750000,90.750000,86.550000,87.900000,84.550000,0.039622,162740.000000,14103574.000000
hk06160,2018-11-27,82.150000,85.500000,82.150000,84.550000,81.700000,0.034884,242100.000000,20412748.000000
hk06160,2018-11-26,79.500000,81.800000,79.500000,81.700000,77.100000,0.059663,115400.000000,9393948.000000
hk06160,2018-11-23,77.500000,78.250000,76.000000,77.100000,77.900000,-0.010270,77101.000000,5934542.000000
hk06160,2018-11-22,77.000000,78.500000,76.500000,77.900000,75.900000,0.026350,67700.000000,5267673.000000
hk06160,2018-11-21,73.900000,77.700000,73.100000,75.900000,72.450000,0.047619,204100.000000,15595580.000000
hk06160,2018-11-20,75.500000,75.650000,72.000000,72.450000,75.250000,-0.037209,50200.000000,3676855.000000
