¹ÉÆ±´úÂë,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,×òÊÕÅÌ,ÕÇµø·ù,³É½»Á¿,³É½»¶î
hk00468,2019-01-16,4.670000,4.760000,4.650000,4.750000,4.690000,0.012793,82000.000000,385840.000000
hk00468,2019-01-15,4.820000,4.820000,4.670000,4.690000,4.640000,0.010776,389000.000000,1828570.000000
hk00468,2019-01-14,4.610000,4.740000,4.540000,4.640000,4.740000,-0.021097,246000.000000,1147350.000000
hk00468,2019-01-11,4.510000,4.740000,4.510000,4.740000,4.510000,0.050998,295000.000000,1355870.000000
hk00468,2019-01-10,4.570000,4.570000,4.460000,4.510000,4.500000,0.002222,468000.000000,2096359.000000
hk00468,2019-01-09,4.370000,4.500000,4.320000,4.500000,4.300000,0.046512,331148.000000,1473911.000000
hk00468,2019-01-08,4.330000,4.460000,4.300000,4.300000,4.460000,-0.035874,194000.000000,839970.000000
hk00468,2019-01-07,4.350000,4.510000,4.340000,4.460000,4.570000,-0.024070,294003.000000,1292553.000000
hk00468,2019-01-04,4.250000,4.570000,4.210000,4.570000,4.220000,0.082938,340500.000000,1496865.000000
hk00468,2019-01-03,4.190000,4.250000,4.180000,4.220000,4.180000,0.009569,354000.000000,1489830.000000
hk00468,2019-01-02,4.290000,4.410000,4.170000,4.180000,4.250000,-0.016471,1273000.000000,5383505.000000
hk00468,2018-12-31,4.160000,4.330000,4.150000,4.250000,4.170000,0.019185,570000.000000,2418608.000000
hk00468,2018-12-28,4.320000,4.340000,4.160000,4.170000,4.210000,-0.009501,174941.000000,736737.000000
hk00468,2018-12-27,4.260000,4.350000,4.200000,4.210000,4.160000,0.012019,990067.000000,4210077.000000
hk00468,2018-12-24,4.240000,4.480000,4.160000,4.160000,4.280000,-0.028037,323001.000000,1373882.000000
hk00468,2018-12-21,4.300000,4.540000,4.280000,4.280000,4.420000,-0.031674,2878872.000000,12559321.000000
hk00468,2018-12-20,4.410000,4.470000,4.270000,4.420000,4.530000,-0.024283,1568001.000000,6876489.000000
hk00468,2018-12-19,4.520000,4.540000,4.360000,4.530000,4.400000,0.029545,869050.000000,3908650.000000
hk00468,2018-12-18,4.400000,4.800000,4.320000,4.400000,4.440000,-0.009009,1615011.000000,7134277.000000
hk00468,2018-12-17,4.450000,4.520000,4.400000,4.440000,4.570000,-0.028446,251624.000000,1118244.000000
