股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收盘,涨跌幅,成交量,成交额
hk02905,2015-07-21,0.370000,0.445000,0.350000,0.420000,0.370000,0.135135,10915500.000000,4473980.000000
hk02905,2015-07-20,0.400000,0.435000,0.360000,0.370000,0.440000,-0.159091,6724500.000000,2475345.000000
hk02905,2015-07-17,0.510000,0.510000,0.430000,0.440000,0.560000,-0.214286,7146000.000000,3171187.500000
hk02905,2015-07-16,0.600000,0.620000,0.550000,0.560000,0.630000,-0.111111,2023000.000000,1136960.000000
hk02905,2015-07-15,0.660000,0.690000,0.600000,0.630000,0.650000,-0.030769,1037000.000000,667005.000000
hk02905,2015-07-14,0.660000,0.750000,0.610000,0.650000,0.650000,0.000000,3366000.000000,2252570.000000
hk02905,2015-07-13,0.510000,0.650000,0.500000,0.650000,0.500000,0.300000,5084500.000000,2997335.000000
hk02905,2015-07-10,0.465000,0.550000,0.465000,0.500000,0.465000,0.075269,5029000.000000,2529002.000000
hk02905,2015-07-09,0.380000,0.590000,0.350000,0.465000,0.360000,0.291667,6318500.000000,3214700.000000
hk02905,2015-07-08,0.385000,0.395000,0.340000,0.360000,0.415000,-0.132530,1731000.000000,630065.000000
hk02905,2015-07-07,0.435000,0.435000,0.375000,0.415000,0.425000,-0.023529,1754000.000000,714327.500000
hk02905,2015-07-06,0.485000,0.485000,0.365000,0.425000,0.485000,-0.123711,2660000.000000,1102422.000000
hk02905,2015-07-03,0.520000,0.550000,0.470000,0.485000,0.520000,-0.067308,5045000.000000,2478350.000000
hk02905,2015-07-02,0.570000,0.600000,0.520000,0.520000,0.600000,-0.133333,10700000.000000,5855295.000000
hk02905,2015-06-30,0.590000,0.660000,0.550000,0.600000,0.570000,0.052632,43411500.000000,26830175.000000
hk02905,2015-06-29,0.620000,0.620000,0.500000,0.570000,0.630000,-0.095238,38811500.000000,21877875.000000
hk02905,2015-06-26,0.630000,0.650000,0.600000,0.630000,0.650000,-0.030769,20186000.000000,12601710.000000
hk02905,2015-06-25,0.660000,0.670000,0.620000,0.650000,0.660000,-0.015152,31801500.000000,20362020.000000
hk02905,2015-06-24,0.620000,0.700000,0.620000,0.660000,0.630000,0.047619,112027288.000000,74232638.000000
hk02905,2015-06-23,0.490000,0.630000,0.490000,0.630000,0.485000,0.298969,111692000.000000,63907595.000000
hk02905,2015-06-22,0.500000,0.510000,0.470000,0.485000,0.510000,-0.049020,25985000.000000,12617195.000000
hk02905,2015-06-19,0.590000,0.600000,0.490000,0.510000,0.560000,-0.089286,79521745.000000,41882761.000000
hk02905,2015-06-18,0.760000,0.760000,0.550000,0.560000,1.000000,-0.440000,232307956.000000,143401656.680000
hk02905,2015-06-17,1.000000,1.080000,0.810000,1.000000,0.990000,0.010101,127853109.000000,118026460.000000
hk02905,2015-06-16,1.190000,1.210000,0.980000,0.990000,,,55139382.000000,59120917.000000
hk02905,2015-01-15,1.040000,1.040000,1.040000,1.040000,0.950000,0.094737,27000.000000,28080.000000
hk02905,2015-01-07,0.930000,0.930000,0.930000,0.930000,0.940000,-0.010638,21000.000000,19530.000000
hk02905,2015-01-05,0.950000,0.950000,0.940000,0.940000,0.940000,0.000000,54000.000000,51000.000000
hk02905,2015-01-02,0.980000,0.980000,0.930000,0.940000,0.970000,-0.030928,81000.000000,76740.000000
hk02905,2014-12-31,0.940000,0.970000,0.920000,0.970000,0.950000,0.021053,1435701.000000,1359420.900000
hk02905,2014-12-30,0.950000,0.950000,0.930000,0.950000,0.930000,0.021505,849000.000000,803190.000000
hk02905,2014-12-29,0.900000,0.960000,0.900000,0.930000,0.910000,0.021978,872020.000000,809197.800000
